uid;project;month;email_count;opennes;agreeableness;neuroticism;extraversion;conscientiousness;opennes_percentile;agreeableness_percentile;neuroticism_percentile;extraversion_percentile;conscientiousness_percentile
-3334;accumulo;2014-04;24014;0.7878921561613863;0.6386894093799519;0.5115608270551997;0.46453610726608086;0.6100668560614022;0.8904779031440053;0.004611145744083167;0.7834778064632395;0.026325904332844374;0.34990094498484525
-3334;accumulo;2014-05;24014;0.8009546084765716;0.6404271887279831;0.509769698327031;0.4748139885316154;0.6068641764413183;0.9493111741931536;0.005233769985840353;0.7740403726205705;0.04386998995265934;0.32482274327731997
-3334;accumulo;2014-06;24014;0.7964877667944656;0.6259714624866015;0.4943324226380117;0.4823796079982615;0.5892645659656223;0.9329726401774607;0.0017299696626827399;0.6838070662372566;0.062036701515011616;0.20281794872003578
-3334;accumulo;2014-07;24014;0.7829938641948704;0.6289371584929674;0.4929817250794276;0.4729744837637414;0.5952084982214183;0.8589583331914885;0.002192751203387966;0.6752334395306621;0.040174520174130424;0.24066734265005668
-3334;accumulo;2014-08;24014;0.7860345561438044;0.651958039954758;0.5066443073909492;0.447381437590256;0.5747921835028582;0.879178614656803;0.011605665971474999;0.7570287188228075;0.010111181878134368;0.12674943269316075
-3334;accumulo;2014-09;24014;0.7797599750980079;0.6089190017065993;0.4973405206952267;0.486526392067025;0.5972442015919764;0.8350611750922181;0.0004003435612169315;0.7025446143335181;0.07423308197876705;0.2544629308296588
-3334;accumulo;2014-10;24014;0.7902920177413577;0.6132750727400618;0.498309625448789;0.47362418610305124;0.5769738181331173;0.9039243329422076;0.0005914263146054033;0.7084713867750885;0.04144974333946738;0.13673270638176893
-3334;accumulo;2014-11;24014;0.7707892330614206;0.6103988183274212;0.4997784004012229;0.45983840627944755;0.573539931491821;0.7559650528289736;0.000457669554254303;0.7173474929293819;0.020524253387258107;0.12125401063940688
-3334;accumulo;2014-12;24014;0.8076207140922445;0.6452854121494103;0.5020050859064078;0.4801627113100151;0.6033620939585957;0.9676267608424197;0.0073888043463563036;0.7305508239592872;0.05619083366204192;0.2982844931625819
-3334;accumulo;2015-01;24014;0.7908280349580354;0.6172484726841057;0.5035473136867429;0.48887247890486657;0.5771109564805084;0.9067543538865963;0.0008360299960614159;0.7395107867456563;0.0819013367923877;0.13737773754229332
-3334;accumulo;2015-02;24014;0.790838042045612;0.6153682994608471;0.5097921190091055;0.4864194310764116;0.5886655356573509;0.9068065964243477;0.0007105539197075905;0.7741599263757528;0.07389701298705881;0.19921138196671317
-3334;accumulo;2015-03;24014;0.7922384389176288;0.6112329642911081;0.506429299959578;0.48186463209084784;0.5866931994077335;0.9139059034318463;0.0004932462887766165;0.755833482613607;0.06063810370294309;0.18761235713745533
-3334;accumulo;2015-04;24014;0.754388814797664;0.6385024807534063;0.4976636869962008;0.4709665937459677;0.607102143051137;0.5713035328201643;0.004548275794022283;0.704527119248566;0.03643367805122527;0.3266607764211237
-3334;accumulo;2015-05;24014;0.7922543837449466;0.6265696589386147;0.5031399943901079;0.4882410154479526;0.594768866709222;0.9139843384289161;0.0018154504622504564;0.7371593561630978;0.07978097278211738;0.23774241115706846
-3334;accumulo;2015-06;24014;0.7876890870974984;0.6186422691244469;0.485228626781252;0.4727871982569668;0.5813574570685772;0.8892809787354918;0.0009418709946028003;0.6243310367711814;0.03981289627547091;0.15838202549341718
-3334;accumulo;2015-07;24014;0.782067770488516;0.6170141535330637;0.47993768978289836;0.48465561874377555;0.5713106849528249;0.8523681690213102;0.0008193503627674792;0.5882391457629949;0.06852141019410818;0.11189022215023325
-3334;accumulo;2015-08;24014;0.7882509382618145;0.6162895151074429;0.49458464777907746;0.4910017599336703;0.5931751308510417;0.8925698620001141;0.000769686769492739;0.6853973661319945;0.08936446399501252;0.2273043398942151
-3334;accumulo;2015-09;24014;0.7971664719086116;0.6075116917935768;0.5073772426646017;0.4963031863524224;0.5908661989053859;0.9356892627622498;0.00035207638433421007;0.761079248284084;0.11012272541299029;0.2126505202126337
-3334;accumulo;2015-10;24014;0.8097934167920062;0.6320051006594185;0.5101955543333105;0.4944342242985808;0.6141666845840108;0.9722573949367272;0.0027870095040853915;0.7763050412099683;0.10244209452085185;0.3829714856612237
-3334;accumulo;2015-11;24014;0.7936719194485465;0.6027090974966051;0.5090342506244955;0.4980528760313405;0.5878810396985773;0.920745711442531;0.00022509774846857233;0.7700989628123689;0.11767974961423022;0.19454704780661225
-3334;accumulo;2015-12;24014;0.7884237354994021;0.6105391569886518;0.4967805766612571;0.5037921786181647;0.5809100894533746;0.8935670549297657;0.0004634836694599187;0.6990952645545135;0.14501636965345677;0.15607485445111585
-3334;accumulo;2016-01;24014;0.7788941496666781;0.6121131912767837;0.4919333937161052;0.4839496190857894;0.5869498558591963;0.8282420752004536;0.0005335525775342909;0.6685142044007792;0.06645625286034373;0.1890976536868727
-3334;accumulo;2016-02;24014;0.7947650126602362;0.6190335490847282;0.4924192261108468;0.5012839592867767;0.5805967113150957;0.9256787183970776;0.0009737223474043377;0.6716350387636915;0.13258421932712738;0.15447195348100806
-3334;accumulo;2016-03;24014;0.771816276656342;0.614709245105329;0.475104607453313;0.4688899371394784;0.5855696876892927;0.7659428532373276;0.0006708510129305734;0.5545959817059423;0.032869600187640347;0.18119569769491473
-3334;accumulo;2016-04;24014;0.7840472874779614;0.5964846554088244;0.4994011594539227;0.4910894410917207;0.5818750425162227;0.8662085440141183;0.00012350751166356755;0.7150801837368402;0.08968228915172255;0.1610791016764166
-3334;accumulo;2016-05;24014;0.7826045787321806;0.6090865391130927;0.48423517052721887;0.49481967620106626;0.5753630333473558;0.8562128530761925;0.0004064818674904269;0.617626261211495;0.10399337013793303;0.12931126592757286
-3334;accumulo;2016-06;24014;0.780526697269591;0.6093832696819248;0.47647834272406386;0.4974414782650063;0.5752404154524721;0.8409513089212529;0.0004175683842519984;0.5642096699218022;0.11499842860293363;0.12875798303401342
-3334;accumulo;2016-07;24014;0.7932422478812844;0.6101549337470153;0.5024923188651369;0.4961815723471694;0.590349697873261;0.9187401751831812;0.00044772613050647614;0.7333981386553545;0.10961071257600319;0.20944965871002252
-3334;accumulo;2016-08;24014;0.799651016991306;0.6243198486549202;0.5003274809730912;0.48519491936278103;0.598563159428757;0.9449095453318956;0.0015126332079721805;0.7206320213027643;0.07013203058151107;0.26361760235000675
-3334;accumulo;2016-09;24014;0.7952919786239638;0.6006153502868525;0.5107418623594929;0.46940876896066697;0.6006026727062456;0.9279714576218526;0.00018442017490416518;0.7791912780906326;0.03373195299854892;0.278096996228678
-3334;accumulo;2016-10;24014;0.7822757993038482;0.6061944893271799;0.4805261703557576;0.4811002332220742;0.5817549329536755;0.8538661903110097;0.00031185290433455304;0.5922967264880127;0.0586077337271233;0.160450569984961
-3334;accumulo;2016-11;24014;0.7932082777491389;0.6035318844688979;0.507632168912673;0.4931524729961464;0.5922116548472365;0.9185799975165407;0.00024326347635644785;0.7624793811057897;0.09740470709598237;0.22112148468035409
-3334;accumulo;2016-12;24014;0.7829640998047513;0.6043409687905472;0.5157929114929511;0.48931969813479825;0.5954898063432935;0.8587496802517014;0.0002624522509250271;0.8048483019196669;0.0834285339241112;0.2425491535256432
-3334;accumulo;2017-01;24014;0.7874179734518787;0.5973629302703765;0.5019807095675308;0.4918455361078923;0.5989887244570429;0.8876684173169576;0.00013461244820428542;0.7304079730027416;0.09245791006436077;0.2666068314284202
-3334;accumulo;2017-02;24014;0.7990890905368256;0.6008833214953357;0.506133550809212;0.49548928173572826;0.5952150366820748;0.9429213793744441;0.00018921290032980487;0.7541842332460058;0.10672861124520439;0.2407109912914076
-3334;accumulo;2017-03;24014;0.7907350763540681;0.609560482686879;0.4983686337322101;0.4989523098169449;0.5851254416527806;0.9062680240123577;0.0004243225625506497;0.7088304792739237;0.12170421370528278;0.17869687660854233
-3334;accumulo;2017-04;24014;0.7807881671967152;0.5875221612763879;0.5104517490443661;0.4921573164826031;0.5890754486067495;0.8429280739464107;4.996110605981485e-05;0.7776612237520402;0.09362078082846609;0.20167514277408322
-3334;accumulo;2017-05;24014;0.7829812028054656;0.5959339067131533;0.48317016733310514;0.4963780473391052;0.5660802803396169;0.858869600470825;0.00011698853729569247;0.6103992966519673;0.11043875304418466;0.09197693432317255
-3334;accumulo;2017-06;24014;0.8050303823812295;0.6190261953956584;0.5113520984347486;0.5164000659243158;0.5965786033219325;0.9612912627613818;0.0009731147264948059;0.7823898995085122;0.2190188558069311;0.2499071801720752
-3334;accumulo;2017-07;24014;0.8027413797433273;0.6036199222673644;0.5048268860190298;0.5083338216556854;0.5781371883132885;0.954884057294641;0.00024528614589663933;0.7468265801078481;0.16946715397371204;0.14227054922160692
-3334;accumulo;2017-08;24014;0.7914878813252942;0.6032176178042441;0.5104833694838786;0.5084531061080284;0.5787537255657431;0.9101529805635962;0.00023616936975290326;0.7778282827089138;0.17014310021776147;0.14526607506950984
-3334;accumulo;2017-09;24014;0.815595664176217;0.6173364786875946;0.5312680322775624;0.4699045124022182;0.621069599903224;0.9819940542188839;0.0008423748475903658;0.8715159591480767;0.03457323826640202;0.44050683603840685
-3334;accumulo;2017-10;24014;0.7920027844642713;0.6051646064380392;0.5098734077203716;0.5068004452570021;0.5881728187132227;0.9127404369413412;0.00028342796158775663;0.7745930818965439;0.16093179574353922;0.19627404544997218
-3334;accumulo;2017-11;24014;0.8260363127365976;0.6405124119854482;0.4685979546137852;0.48852116161491044;0.5744978077418426;0.9923207111110315;0.005266143432717696;0.5087193100344548;0.08071648234607381;0.12544224910055207
-3334;accumulo;2017-12;24014;0.8060075930204698;0.6357516873993648;0.49927334593734374;0.48671953284817143;0.5898875169148419;0.9637908119741416;0.0037076029632795438;0.7143100308568484;0.07484288100771452;0.20660960794739658
-3334;any23;2012-09;3198;0.7241793409017047;0.6152640266843139;0.4467120929223092;0.42532213692695686;0.5717433883938396;0.22168448062290042;0.0007041313396144444;0.35703931572792974;0.0024272133207220437;0.11366609176545917
-3334;any23;2012-10;3198;0.7332359067244596;0.696381880971201;0.45090701068625927;0.5116741857884636;0.6356961140735063;0.31460109611658993;0.12456081543756731;0.3851552998224855;0.18904620130942462;0.5651007539967294
-3334;any23;2012-11;3198;0.7673589145467556;0.6623419003567484;0.46001831667519744;0.5101241217303991;0.5423916129899018;0.7210416498796781;0.022282411027370108;0.44814884206107486;0.1797933293926579;0.033136379224458556
-3334;any23;2012-12;3198;0.7994551523698956;0.6426037157042468;0.4970319008794428;0.5142815888975262;0.5863084748648028;0.9442228574563822;0.006118414031795749;0.7006456960712241;0.20525812382159841;0.18539946199533786
-3334;any23;2013-01;3198;0.7922359061075672;0.6412720698275433;0.4693967639060803;0.5097001088585887;0.5598970272796566;0.9138934392359084;0.005562673899723203;0.5143700611627876;0.17731265537344715;0.071973327190062
-3334;any23;2013-02;3198;0.7525824830960572;0.6388493790655265;0.4503229433597481;0.43373158249351274;0.5824812223363423;0.5489925974057352;0.004665563202075507;0.38120039383210635;0.004293349703016758;0.16427571323640855
-3334;any23;2013-03;3198;0.7287490953348476;0.6586606333690562;0.4399946182236102;0.41452084158471886;0.5991311228098449;0.26651597478554234;0.01780561570885597;0.31364391951337867;0.0011118997447599477;0.26761087076855505
-3334;any23;2013-04;3198;0.7297387033638624;0.6653661956899484;0.4486526363172656;0.47751554181567724;0.5599211267789674;0.276795318689606;0.02663875151764855;0.36995978619558706;0.049789220006135504;0.07204422798884974
-3334;any23;2013-05;3198;0.7028304959990127;0.6257430445055032;0.44506136902372195;0.38821104180381666;0.5932706456635392;0.07561539828679398;0.0016983076288538679;0.3461754526787011;0.00013204924057180767;0.22792254387496985
-3334;any23;2013-06;3198;0.7179932160682615;0.6368527186887629;0.4316023245469338;0.43206653798674155;0.567064467661905;0.16845810135861672;0.004025747563106918;0.2629027646945009;0.0038448586284419717;0.09550829541123712
-3334;any23;2013-07;3198;0.7691469195181979;0.6628390406309579;0.4677876862736577;0.462652497484197;0.6034765938457393;0.7395445700790841;0.022954242973171834;0.5029857151989031;0.023853065819733288;0.29913638681240057
-3334;any23;2013-08;3198;0.7768365055380742;0.6328763182704373;0.4766231717178537;0.5225646410983662;0.530079938845112;0.8113257948111986;0.0029804319190430695;0.5652211077078187;0.26194357779634303;0.0178405972937013
-3334;any23;2013-09;3198;0.7403612676726206;0.642978863701906;0.46087609293338083;0.4908768717704935;0.531308417098633;0.39755838145468336;0.006283609194098372;0.45417371107159754;0.0889132192351772;0.019030238111565456
-3334;any23;2013-10;3198;0.8174031007792344;0.7047257044169808;0.4797729427910248;0.49491657776972486;0.6105213732408256;0.9843565695079981;0.17294224511875111;0.5871015006973154;0.10438602236340644;0.3535168598102794
-3334;any23;2013-11;3198;0.7151654887938973;0.6581151225633445;0.4379028382882165;0.4391601914679831;0.5796872914772181;0.1471246579502204;0.017212381919931796;0.3006073001293246;0.006097827991668081;0.14988216914407593
-3334;any23;2013-12;3198;0.7104385984461881;0.663955038778992;0.4318394292098243;0.44193943344056574;0.5799194781708793;0.11567290214025194;0.024524726951220766;0.26427670275255544;0.00725969529914644;0.15104526268858043
-3334;any23;2014-01;3198;0.7816605315268776;0.6657192396087309;0.49506271629056964;0.4780795583289983;0.5947002694081224;0.8494059489084218;0.027190818131887506;0.6884021895455328;0.051101991831469296;0.2372877886470135
-3334;any23;2014-02;3198;0.7359124557363222;0.6319828498817839;0.45867166056336695;0.4620493271663261;0.5427336440745357;0.3449406509242477;0.00278222136813977;0.4387147719425919;0.02310370698077613;0.033681753088318445
-3334;any23;2014-03;3198;0.7561542094321141;0.658123696289819;0.45734050887581834;0.4954840477461514;0.5351459679620668;0.5928913260272345;0.01722157344259989;0.4294233950558928;0.106707031737725;0.023189693318379057
-3334;any23;2014-04;3198;0.8006579493651121;0.680784435961926;0.48545324102153;0.4919422968279032;0.5869247060570713;0.9483349493582109;0.06119381098868498;0.6258418361743455;0.0928176563970039;0.18895179002227563
-3334;any23;2014-05;3198;0.7898779123897832;0.6646735607936924;0.4844670646762657;0.4779801944549211;0.5975416804888016;0.9016951046350603;0.02558284020841517;0.6191945423487463;0.0508687401282103;0.25651303540263826
-3334;any23;2014-06;3198;0.743309854700824;0.635167309282598;0.4505869520950917;0.4369390648004915;0.5771933105149026;0.43356014202725607;0.003548074437661586;0.38298657233738864;0.005291013450570814;0.13776608729748357
-3334;any23;2014-07;3198;0.7931717201593458;0.6397616532270978;0.4973884394761042;0.484712062202039;0.5760745673126921;0.918407353425106;0.004986985979858971;0.7028389615320121;0.06868862968176664;0.13255440015696318
-3334;any23;2014-08;3198;0.7850670703299334;0.62718328398161;0.49352511031877433;0.4642896938694807;0.573828491611722;0.8729791496877211;0.0019071106633727353;0.6786941108247292;0.0259906979327022;0.12250523382534634
-3334;any23;2014-09;3198;0.7641124093197912;0.62143526389918;0.4835048874483341;0.44072665441235936;0.5755739586913138;0.6858967741885545;0.0011918816844163627;0.6126749090826527;0.006730615690122677;0.13026686497271195
-3334;any23;2014-10;3198;0.7708073719330368;0.628609481364852;0.4916363961037199;0.4477363555363547;0.5919146241526352;0.7561432413103489;0.0021366053788464123;0.666600589213556;0.010327204159077563;0.21923495355910777
-3334;any23;2014-11;3198;0.7246778812742399;0.6610500930657974;0.41825418486330856;0.47365942173079895;0.5538151384332517;0.22635596166061078;0.020613809024006335;0.19181984158564153;0.04151983031610351;0.05573179441811332
-3334;any23;2014-12;3198;0.7655953306511596;0.6166992485903311;0.47170519436248604;0.47592771638425935;0.572731281461845;0.7021867825592939;0.000797416529626227;0.5306796077113617;0.04623756620711367;0.11779560129403926
-3334;any23;2015-01;3198;0.7526154399041554;0.6238271868255943;0.4790238134241648;0.46617179146967236;0.5763338444415137;0.5494012748509811;0.0014528042669972319;0.5819193636749865;0.028643764517020387;0.1337499849604819
-3334;any23;2015-02;3198;0.7731066247029493;0.6356346753395737;0.48938559458241476;0.4782150231890594;0.5774066971113636;0.7781518702657458;0.003675154175437234;0.6519600953700218;0.05142135907218759;0.13877581845841974
-3334;any23;2015-03;3198;0.8002153038648673;0.6312500668394734;0.5011321372728311;0.5023351169169077;0.5818445741320416;0.9468505995933642;0.002628623260461649;0.7254116159461038;0.1377019966843494;0.1609195091527994
-3334;any23;2015-04;3198;0.7634351535254016;0.6353594032366623;0.4907980756640029;0.46980497751004724;0.5934988254427134;0.6783321728583388;0.0035998205880277134;0.6611758203369165;0.03440295686102662;0.22940322246981731
-3334;any23;2015-05;3198;0.7527543726599806;0.6380350191533125;0.4663188384959267;0.44638961816047296;0.5758797414657454;0.5511235151506486;0.004394390997289999;0.4925911473776362;0.009528279217012825;0.13166087375580177
-3334;any23;2015-06;3198;0.785849898872426;0.7216894824536682;0.4617743417397622;0.5049026026102754;0.6100104905019932;0.8780121153651552;0.302965869214615;0.460494151418637;0.150763214801947;0.34945346759079543
-3334;any23;2015-07;3198;0.7702255420360129;0.7306030583502168;0.43949175271773444;0.4653672720800987;0.6066894800061288;0.7503927530144967;0.3852679070239822;0.3104877479869096;0.027483333932229792;0.32347610967436374
-3334;any23;2015-08;3198;0.7843662396029651;0.653360359328526;0.5054555798343111;0.5339332178793537;0.5977946085835192;0.8683522999649782;0.012719714833502482;0.7503810615892905;0.3510086324531895;0.2582628574927443
-3334;any23;2015-09;3198;0.7872201470584914;0.6767674450243859;0.4956410678892388;0.5120301385408486;0.6112095734659457;0.8864812187987237;0.04989486980153984;0.6920206106154554;0.19121171249383484;0.3590169986600755
-3334;any23;2015-10;3198;0.7937242477564536;0.6132953352378102;0.5057158369418225;0.494414887171313;0.6066095902434642;0.9209873768190595;0.0005924852045091078;0.7518446957475273;0.10236471665369701;0.3228610539908342
-3334;any23;2015-11;3198;0.7585903610855339;0.650621573207695;0.4510032878717849;0.5029857374930922;0.5467108319668985;0.6222111249182781;0.010623785442874678;0.3858083840582787;0.1409363744120264;0.040582298419275076
-3334;any23;2015-12;3198;0.7710815629079044;0.6577848087423104;0.4512608754382439;0.5033635209923921;0.5562183881074029;0.7588282030303931;0.01686144418358837;0.38755728452748767;0.14283788377720957;0.061765271213119644
-3334;any23;2016-01;3198;0.773440237101479;0.6541031005607011;0.4459192208416603;0.49807324573488626;0.5353746005539446;0.7812482257222784;0.01334641482520027;0.35180608748612746;0.11776983753963277;0.02345997308514708
-3334;any23;2016-02;3198;0.7765608185705217;0.6455136894090919;0.490624926421387;0.49716163704315613;0.5802577760239108;0.8089837560459541;0.007506990377152412;0.6600511480719088;0.11378577249876337;0.1527506223382939
-3334;any23;2016-03;3198;0.8079311394499573;0.6292208806380726;0.4934745415469343;0.49740937347283265;0.6017455364597716;0.968325040696008;0.0022424422076294803;0.6783727001458182;0.11485884168826765;0.2863768642471327
-3334;any23;2016-04;3198;0.788434445057745;0.6147378673473637;0.4744160486398449;0.46777181145480223;0.5908723987556607;0.893628637875512;0.0006725318695260385;0.549764830888825;0.031072858974559248;0.21268911463165435
-3334;any23;2016-05;3198;0.684639289518473;0.7142732908128038;0.5314994073194941;0.5252382509570344;0.6022752140553959;0.022482798837749673;0.2412027946163523;0.8723752017858972;0.2818176825005779;0.29025357697564913
-3334;any23;2016-06;3198;0.7887416424131374;0.6443253865589804;0.507284203206449;0.4930636687462977;0.5968127480868404;0.8953841670371341;0.006909531035081795;0.7605671252016873;0.0970625515426376;0.25150485443376236
-3334;any23;2016-07;3198;0.717651041314529;0.6277393582884029;0.41358365715049106;0.41423806862829965;0.5430884096992079;0.16577570266881891;0.0019937851825739816;0.17002614212258155;0.0010886097245283444;0.03425521481284949
-3334;any23;2016-08;3198;0.7681353073817454;0.6780078150255379;0.5012552508312715;0.49113741982868014;0.6234096249132877;0.7291540844547099;0.053190750355545435;0.7261393270083606;0.08985655701296097;0.46036541065819586
-3334;any23;2016-09;3198;0.8077270016467418;0.6550140538887309;0.514473275583992;0.49621569746905736;0.6282592884541214;0.9678672635792458;0.014151305619466037;0.7983262662511548;0.10975421152332765;0.5017815494926166
-3334;any23;2016-10;3198;0.7959237586715081;0.6759787476848342;0.48558847264719607;0.5434082763831519;0.6173525119306221;0.9306482901617402;0.047885296848698466;0.6267505010517557;0.43240056220231055;0.40928667294138776
-3334;any23;2016-11;3198;0.767285333268906;0.6202845631143671;0.5007223657705625;0.4715160925101466;0.5823242015129674;0.72026671900708;0.0010823106510514657;0.7229826510914114;0.03742792967327291;0.16344376284816342
-3334;any23;2016-12;3198;0.7610101434601746;0.6549523109181533;0.4770126535674545;0.4956029179946132;0.5842532510283265;0.6506532664496705;0.014095459515910735;0.5679389855357567;0.10719790520956307;0.1738543991691579
-3334;any23;2017-01;3198;0.7814468032596852;0.6324939378785095;0.5057997893841214;0.5019188545963762;0.587802762760906;0.8478355761310004;0.0028940957156800007;0.7523158492976881;0.13565944080257836;0.19408531597773027
-3334;any23;2017-02;3198;0.7879191090108113;0.6273822552188058;0.4971240366984684;0.5022482330563766;0.595391037392223;0.890636066759876;0.0019377227061027624;0.7012131775003614;0.13727394286816919;0.24188753223250975
-3334;any23;2017-03;3198;0.7759808974730512;0.6256573729624152;0.47692018583291806;0.4915884166200609;0.5796756289316922;0.80399928917404;0.0016865690072340178;0.5672940142645987;0.0915069810869869;0.14982390588853484
-3334;any23;2017-04;3198;0.7981546841417266;0.6482538704421636;0.5033555819769071;0.520840387376317;0.611463676960292;0.9394907729611994;0.00906104254584078;0.738405281654575;0.24951876113643273;0.36105529233419364
-3334;any23;2017-05;3198;0.7601240209411633;0.6666036292670703;0.48006970519611303;0.5060597850011044;0.6230702687257681;0.6403258580909628;0.028615791696391557;0.5891502314210074;0.15691129650855812;0.4574781370879901
-3334;any23;2017-06;3198;0.7583432535784579;0.602879322013799;0.501701632640363;0.45930624052211;0.5801618674260651;0.6192659084244617;0.00022874881445489326;0.7287698187914755;0.019941174397123063;0.15226585512364765
-3334;any23;2017-07;3198;0.7996717172963889;0.6073203553882254;0.5223205322986283;0.49767599440803556;0.5973810831123242;0.9449817272226352;0.00034594847935448536;0.8351859529152966;0.11602173036709784;0.2554051954399814
