uid;project;month;email_count;word_count;openness;agreeableness;neuroticism;extraversion;conscientiousness
-2133;knox;2016-06;6;950;-0.057536890699999996;0.0446420556;0.1277263229;0.0021368435000000013;-0.025000010599999997
-2133;knox;2016-07;12;994;-0.0556539975;0.0479779127;0.1247283898;-0.004818933099999999;-0.018752537099999998
-2133;knox;2016-08;13;1420;-0.05493660190000001;0.05171830195000001;0.12523244155;0.0013802734000000006;-0.01875357195
-2133;knox;2016-10;24;1796;-0.06675384710999999;0.05342983635000001;0.1244153617;0.004059009940000001;-0.022093537599999998
-2133;knox;2016-11;23;2158;-0.0617238071;0.051784044779999996;0.12515292366;0.0017655278000000003;-0.021246534679999998
-2133;knox;2016-12;8;753;-0.05930956840000001;0.049455520200000005;0.1241434501;-0.000265588100000001;-0.015657392800000003
-2133;knox;2017-01;9;1486;-0.06222745519;0.04687080158;0.12687754609000002;0.00430686466;-0.022375524899999992
-2133;knox;2017-02;7;894;-0.0567225524;0.0433221617;0.1214765338;0.0011185626;-0.0177069582
-2133;knox;2017-03;13;2041;-0.04472810537999999;0.03908869594000001;0.1219353268;-0.002248889659999999;-0.019843214319999997
-2133;knox;2017-04;14;1403;-0.0704489218;0.0564860739;0.12936567436;0.0008695590999999975;-0.0201069466
-2133;knox;2017-05;16;1800;-0.05864442088;0.05362777514;0.1267055541;-0.0009610989600000006;-0.0204000019
-2133;knox;2017-06;13;1429;-0.055535227900000005;0.04158149719999999;0.13015392339999998;-0.0012806109999999996;-0.023946781700000003
-2133;knox;2017-07;4;433;-0.06339484839999998;0.054272523499999996;0.1255889483;0.000993074;-0.0211778604
-2133;knox;2017-08;39;3789;-0.04616259389999999;0.047033516940000006;0.1192187985;-0.0025204475999999996;-0.014850887059999996
-2133;knox;2017-09;16;1557;-0.07326254655;0.05112392129;0.1336802025;-8.350489999999972e-05;-0.0282723534
-2133;knox;2017-10;23;2754;-0.06735306005999998;0.04895063618;0.12832611736;0.00264342352;-0.02328980708
-2133;knox;2017-11;17;2531;-0.05375347727999999;0.047518754090000004;0.12069144357;-0.0011971551099999977;-0.016432249500000003
-2133;knox;2017-12;25;3138;-0.06664431987000001;0.052179703620000004;0.12641495848;0.00257808471;-0.020529040659999997
-2133;orc;2017-03;1;433;-0.037990856999999996;0.035173214800000005;0.1158660684;-0.0028406616000000006;-0.014711341200000004
-2129;calcite;2014-10;1;1;0.0;0.0;0.11;0.0;0.0
-2129;calcite;2014-11;3;3;0.0;0.0;0.11;0.0;0.0
-2129;calcite;2015-01;1;4;-0.20249999999999999;0.09;0.11;0.007500000000000003;0.035
-2129;calcite;2015-11;1;7;-0.16714269;0.051428520000000005;0.19857134000000004;0.027142830000000003;-0.08428563
-2129;calcite;2016-01;1;3;-0.14333319;0.08999990999999999;0.11;0.0333333;0.0
-2129;phoenix;2014-01;2;38;-0.10315800400000001;0.059473708;0.168947444;0.027894748;-0.03815795400000001
-2129;phoenix;2014-02;4;41;-0.072682835;0.056097532;0.124390174;0.021951184000000002;-0.035365801
-2129;phoenix;2014-03;4;25;-0.0636;0.0256;0.1256;0.0032000000000000006;-0.0172
-2129;phoenix;2014-04;2;22;-0.07454561;0.036363644;0.155454576;-0.007272729;-0.036363667
-2129;phoenix;2014-08;4;4;0.0;0.0;0.11;0.0;0.0
-2129;phoenix;2014-10;2;2;0.0;0.0;0.11;0.0;0.0
-2129;phoenix;2014-11;2;2;0.0;0.0;0.11;0.0;0.0
-2128;bigtop;2012-10;2;32;-0.03625;0.048124999999999994;0.120625;-0.0031249999999999997;-0.0196875
-2128;bigtop;2012-12;2;332;-0.06382536949999999;0.054939784000000005;0.1184939665;0.0078012095000000005;-0.018915662500000003
-2128;bigtop;2013-03;6;574;-0.05500002699999999;0.0455401192;0.12256095280000001;0.0009059278000000011;-0.017229942999999998
-2128;parquet;2014-11;1;23;-0.030000011;0.048695664;0.106086953;-0.024347824000000004;0.003913046999999999
-2128;phoenix;2013-12;1;23;-0.097826185;0.071739208;0.131304376;0.009130431000000003;-0.024782632000000002
-2128;phoenix;2014-01;6;442;-0.07009034739999999;0.057488682999999985;0.1216968226;-0.0016063388000000004;-0.0104751142
-2128;phoenix;2014-02;7;653;-0.054609568;0.04883613330000001;0.11588055759999999;0.0017304693000000006;-0.011439512800000001
-2128;phoenix;2014-03;2;239;-0.038661084;0.029748951000000003;0.121799162;-0.010585773;-0.010167362999999999
-2128;phoenix;2014-04;2;77;-0.068961031;0.06753245000000001;0.120519483;0.0012987110000000006;-0.014545451000000003
-2128;phoenix;2014-07;1;15;-0.083999984;0.10333331800000001;0.081999995;-0.0019999890000000015;0.006000002999999999
-2128;phoenix;2014-12;2;49;-0.039999987;0.045918348;0.118979604;-0.011428586000000001;-0.007959196000000002
-2128;phoenix;2015-01;1;37;-0.044594594999999994;0.04810808999999999;0.12999998000000001;-0.014324321;-0.021351333
-2128;phoenix;2015-03;1;20;-0.061;0.0635;0.1115;-0.011999999999999997;0.0045
-2128;phoenix;2015-04;2;75;-0.051066716;0.055466625000000006;0.11826666599999999;-0.014399958;-0.010133331
-2128;phoenix;2015-10;1;37;-0.078108084;0.057567561999999996;0.156216161;-0.023243240000000002;-0.03891888
-2128;phoenix;2015-11;1;17;-0.051176444999999994;0.058823555;0.111764705;-0.012941229999999995;-0.0017647049999999992
-2128;phoenix;2016-01;1;61;-0.087541059;0.060163939;0.099508173;0.019344267999999998;-0.004098343
-2128;phoenix;2016-08;4;480;-0.07208347509999999;0.0427708926;0.1387083225;-0.0062499991999999975;-0.027437494600000008
-2128;phoenix;2017-03;1;92;-0.07923917;0.066630404;0.097717392;0.022391277;-0.00043479100000000034
-2128;phoenix;2017-04;2;51;-0.08549027000000001;0.04352942099999999;0.149607891;0.008039236999999998;-0.041764755
-2128;phoenix;2017-09;3;809;-0.06123603190000001;0.055574775;0.1196909733;0.0006303936999999998;-0.014388124600000003
-2128;phoenix;2017-10;2;299;-0.06903016159999999;0.055685647;0.13040133339999999;-0.0033779315999999996;-0.020300992799999994
-2128;phoenix;2017-11;1;412;-0.0558979935;0.055461214799999985;0.1198058106;-0.0050728678;-0.015825224399999997
-2128;phoenix;2017-12;3;419;-0.0579713721;0.058591829199999994;0.1141766151;-0.005155073299999999;-0.0083770888
-2128;yetus;2015-10;2;87;-0.06517233099999999;0.054252906;0.118160912;-0.003908032;-0.015517243000000003
-2128;yetus;2015-11;1;11;-0.00909091;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-2128;yetus;2015-12;1;11;-0.041818186;0.07636361100000001;0.10181818100000001;-0.026363603;0.008181819
-2128;yetus;2016-02;2;252;-0.08321419980000001;0.053690401400000004;0.1352778009;0.007698399800000002;-0.0253968431
-2128;yetus;2016-03;2;35;-0.06742849399999999;0.07342859200000001;0.116571426;-0.00028579399999999547;-0.00485714
-2128;yetus;2016-08;2;97;-0.09505153;0.05402060000000001;0.140309248;0.010103112000000001;-0.03206183
-2128;yetus;2017-03;1;11;-0.023636366000000002;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-2128;yetus;2017-09;2;289;-0.058477467199999994;0.0641522354;0.1129411606;-0.005397908699999998;-0.0054325156
-2128;yetus;2017-11;2;73;-0.08082199200000001;0.062328787000000004;0.120547952;0.0065753520000000005;-0.014931522000000001
-2123;phoenix;2014-01;1;342;-0.065116949;0.05450291169999999;0.13649128440000002;0.004853789600000001;-0.030263195400000005
-2123;phoenix;2014-02;1;82;-0.032926884999999996;0.043048772000000006;0.113902436;-0.005121925000000001;-0.002560973
-2123;phoenix;2014-04;1;66;-0.017878792;0.040151542;0.105303035;-0.017575808000000005;0.005454549
-2123;phoenix;2014-08;2;426;-0.05140857609999999;0.04788733070000001;0.1291549741;-0.0036150108999999987;-0.023145585599999997
-2123;phoenix;2014-09;4;3487;-0.06142241909;0.04368511042999999;0.12718955287;0.004766269600000001;-0.017327198899999997
-2123;phoenix;2014-10;4;1465;-0.06440282018;0.045883984200000005;0.1344436602;0.0011331124200000006;-0.028744005740000005
-2123;phoenix;2014-11;1;423;-0.0796217675;0.04966902749999999;0.1437352863;0.00030733149999999956;-0.025957494099999992
-2123;phoenix;2014-12;2;657;-0.053698566999999996;0.0411719724;0.1281279041;-0.0035159827999999994;-0.0187519492
-2119;calcite;2017-01;1;31;-0.032903293;0.063548356;0.09516131900000001;-0.015161263000000001;0.0006451619999999999
-2119;calcite;2017-03;1;245;-0.01628581699999999;0.037061219500000006;0.1121225116;0.0030612206;-0.017714320900000004
-2119;phoenix;2016-11;1;33;-0.061818137;0.053030272;0.110606061;0.0027272579999999993;-0.0027272700000000004
-2119;phoenix;2017-09;1;73;-0.030136966999999997;0.022191787;0.126027383;-0.012739734999999999;-0.022054784
-2119;phoenix;2017-10;1;34;-0.056470584;0.052647058999999996;0.11029412499999999;-0.002352947;-0.01294119
-2117;calcite;2015-07;2;209;-0.051100545399999996;0.0433492703;0.1263158107;-0.0027751208000000006;-0.021483252200000004
-2117;calcite;2015-08;2;198;-0.080605955;0.05010095710000001;0.13136360689999999;-0.0016666640000000002;-0.0265151287
-2117;calcite;2016-03;2;311;-0.0846301539;0.048745953700000004;0.1346302321;0.006655950700000002;-0.030675243700000004
-2117;calcite;2016-09;1;167;-0.07748483699999997;0.05682626599999999;0.1201796322;0.008203571;-0.011856239599999995
-2117;phoenix;2014-01;6;581;-0.05573148380000001;0.043218584600000005;0.123235758;-0.0016178979;-0.0180378324
-2117;phoenix;2014-02;6;493;-0.062130028399999995;0.0463894897;0.1208113892;0.00026368880000000145;-0.023164327600000003
-2117;phoenix;2014-03;4;291;-0.0630926841;0.0487285202;0.1285566918;0.005738834700000001;-0.029037790199999997
-2117;phoenix;2014-04;4;206;-0.052767013;0.0406310741;0.1316990605;-0.011504854200000001;-0.0247087632
-2117;phoenix;2014-05;2;69;-0.092318975;0.047971073999999995;0.144637673;-0.005942008000000001;-0.039565208
-2117;phoenix;2014-07;5;615;-0.0753332848;0.041105684899999995;0.1381951584;-0.003317064799999999;-0.0332195582
-2117;phoenix;2014-08;17;1485;-0.064457902;0.04624242817;0.1265386859;0.0019595969999999996;-0.02469357999
-2117;phoenix;2014-09;12;840;-0.058761894299999985;0.0454404749;0.1208571415;0.0047262106;-0.0172857177
-2117;phoenix;2014-11;3;374;-0.0683154979;0.0450267061;0.12925136469999998;0.004090897999999998;-0.029919815899999997
-2117;phoenix;2014-12;2;104;-0.061730781799999995;0.04519230639999999;0.1196153472;-0.002500002200000001;-0.018076896200000005
-2117;phoenix;2015-01;2;171;-0.08157901199999999;0.05847955250000001;0.1133918055;0.011461989999999998;-0.020584786
-2117;phoenix;2015-02;2;270;-0.067333178;0.05148144699999999;0.1279259417;0.0031481449999999998;-0.026777786
-2117;phoenix;2015-03;3;407;-0.059410268799999985;0.05474199040000001;0.1140048928;0.012776415700000002;-0.0187223408
-2117;phoenix;2015-04;7;409;-0.06904629699999999;0.057481604500000005;0.1231784251;0.002273826500000001;-0.022200437
-2117;phoenix;2015-05;3;217;-0.05253465549999999;0.043963074199999994;0.11677427330000001;-0.005069129999999998;-0.0190783574
-2117;phoenix;2015-06;3;123;-0.0674796976;0.06463413180000001;0.1109755884;0.0032520468000000018;-0.011463404
-2117;phoenix;2015-09;3;133;-0.064661748;0.0582707;0.117669176;-0.001503760000000002;-0.015563916
-2117;phoenix;2015-10;2;102;-0.028823438000000003;0.04303920459999999;0.1064705822;0.004215698;-0.0129411744
-2117;phoenix;2015-11;2;92;-0.06347826;0.056956507;0.115000007;0.0005434789999999978;-0.015760873
-2117;phoenix;2015-12;1;131;-0.08183202999999999;0.051221339299999995;0.1296947186;0.0012213839;-0.02557257769999999
-2117;phoenix;2016-01;2;46;-0.08434790600000001;0.06217398999999999;0.124347847;0.008260903000000002;-0.019782636000000003
-2117;phoenix;2016-02;2;36;-0.073611118;0.06194449999999999;0.12194445;-0.008333363999999998;-0.018333337
-2117;phoenix;2016-03;1;94;-0.03829781899999999;0.04446809400000001;0.12095741;-0.0018085110000000005;-0.019574439
-2117;phoenix;2016-05;1;12;-0.015833327;0.049166657999999995;0.123333328;-0.045833327;-0.017499993
-2110;calcite;2016-10;1;249;-0.030080219699999994;0.0312048126;0.1265461449;-0.007068271599999999;-0.020843342599999995
-2110;calcite;2016-11;3;154;-0.052337715099999994;0.0435714074;0.1172077938;-0.005194818799999999;-0.010129878499999996
-2110;calcite;2016-12;1;25;-0.0644;0.053200000000000004;0.1256;0.0188;-0.018000000000000002
-2110;calcite;2017-01;2;149;-0.048120718199999996;0.05483220500000001;0.107919459;-0.0031543669000000003;-0.0014765122000000006
-2110;calcite;2017-02;2;146;-0.0434246392;0.045616404400000005;0.1250685202;-0.010890365599999998;-0.019109612600000003
-2110;calcite;2017-03;4;168;-0.08452385579999999;0.0509523672;0.1404761416;0.002619046599999999;-0.033392824800000005
-2110;calcite;2017-04;1;32;-0.065;0.04625;0.119375;-0.020937499999999998;-0.0043749999999999995
-2110;calcite;2017-05;1;21;-0.025238090000000005;0.049999966;0.125238096;-0.030476179000000003;-0.015714291000000005
-2110;calcite;2017-06;2;84;-0.050238115;0.05369048;0.103214299;-0.004523805;-0.000357151
-2110;phoenix;2014-01;2;23;-0.069565247;0.031304358;0.126086984;0.01739131;-0.020000029
-2110;phoenix;2014-02;1;11;-0.00909091;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-2110;phoenix;2014-03;2;39;-0.063846095;0.073333272;0.09846155;-0.024615368000000002;0.004615388999999999
-2110;phoenix;2014-04;2;23;-0.030869571;0.07173922299999999;0.09826085;-0.027391344999999998;0.0
-2110;phoenix;2014-05;1;35;-0.0022855700000000076;0.04342861;0.103142788;0.016571432000000004;-0.014000007
-2110;phoenix;2014-07;5;148;-0.0694594548;0.059999986400000004;0.1101351356;-0.005067558199999998;-0.003986492599999999
-2110;phoenix;2014-08;4;100;-0.03799999999999999;0.06;0.1019;-0.018000000000000006;-0.0034999999999999996
-2110;phoenix;2014-09;3;150;-0.076466706;0.0606666513;0.1147333338;0.005799995300000001;-0.014333317899999998
-2110;phoenix;2014-10;4;193;-0.06113987849999999;0.044766844;0.125595839;-0.0021761619999999997;-0.022124343999999997
-2110;phoenix;2014-11;10;327;-0.0607034332;0.059755446999999996;0.1153822025;-0.008379248399999999;-0.012844022000000004
-2110;phoenix;2014-12;4;98;-0.050102033;0.066530542;0.109795932;-0.022448938;-0.00938777
-2110;phoenix;2015-01;3;153;-0.061895394;0.047973861;0.121699313;-0.002679731499999998;-0.018104556
-2110;phoenix;2015-02;4;164;-0.036036556;0.035182909000000005;0.1249999996;-0.0203658548;-0.019390237999999997
-2110;phoenix;2015-03;1;123;-0.06300813279999999;0.054634081400000006;0.1181301002;-0.008455297600000002;-0.0199999988
-2110;phoenix;2015-04;2;51;-0.089607819;0.070000012;0.124705882;-0.012941202999999998;-0.009411768999999999
-2110;phoenix;2015-05;3;177;-0.0711863276;0.0477965848;0.1341242792;-0.004293796999999999;-0.031920875599999995
-2110;phoenix;2015-06;3;77;-0.068571462;0.066753231;0.10987013;-0.01285712;0.0014285789999999986
-2110;phoenix;2015-07;3;104;-0.0853845848;0.0606730472;0.11374998;0.014423064000000001;-0.016057668
-2110;phoenix;2015-08;2;138;-0.029565185999999997;0.051014518;0.10739129;-0.013188359999999998;-0.008623199000000002
-2110;phoenix;2015-09;3;190;-0.029315746600000008;0.04505262920000001;0.1046842058;-0.007368412599999999;0.0015789438
-2110;phoenix;2015-10;1;20;-0.036;0.059500000000000004;0.1085;-0.0215;-0.007
-2110;phoenix;2015-11;3;17;-0.049999975;0.06764708;0.09941177;-0.020000049999999995;0.005294115
-2110;phoenix;2016-02;1;1;0.0;0.0;0.11;0.0;0.0
-2110;phoenix;2016-03;2;165;-0.04739386649999999;0.063696917;0.0953939214;0.0033333449999999993;-0.008484854
-2110;phoenix;2017-02;1;14;-0.032142882;0.07571430600000001;0.09714286999999999;-0.013571457999999998;0.0
-2110;phoenix;2017-10;2;110;-0.0528181178;0.057999980000000007;0.1057272709;-0.0033636454000000003;-0.0037272796000000015
-2105;phoenix;2015-07;1;33;-0.021212127;0.039090897;0.101515151;-0.010000002000000001;-0.00212121
-2105;phoenix;2015-08;1;28;-0.04642856699999999;0.07107148399999999;0.10035713;-0.0010714409999999994;0.011428576
-2105;phoenix;2015-12;1;58;-0.05879323;0.046034548;0.141379281;-0.012241371000000001;-0.034310337
-2105;phoenix;2016-01;4;308;-0.05100648239999999;0.0488311876;0.1188311596;0.00022727360000000026;-0.013214277599999998
-2105;phoenix;2016-02;11;496;-0.0569556932;0.05258064309999999;0.1138911278;-0.00048388089999999945;-0.0105241842
-2105;phoenix;2016-03;6;240;-0.0707083924;0.0547500093;0.1176666633;-0.0044166560000000014;-0.0110000003
-2105;phoenix;2016-04;11;627;-0.0670654053;0.0527751277;0.1130781686;0.005055805700000002;-0.011132386899999997
-2105;phoenix;2016-05;16;830;-0.06862651519999999;0.0508072336;0.1240964292;-0.0028072368000000014;-0.017301236999999997
-2105;phoenix;2016-06;11;777;-0.048674408100000004;0.04095239340000001;0.12120976330000001;-0.0025353950000000015;-0.014761882699999998
-2105;phoenix;2016-07;25;2194;-0.04032817279999999;0.0415816226;0.11970830388;-0.012301768849999999;-0.009475856969999998
-2105;phoenix;2016-08;20;1753;-0.04159724678;0.042196289010000006;0.11789503322;-0.007279010619999999;-0.011163707420000002
-2105;phoenix;2016-09;5;342;-0.054766043699999996;0.0464912376;0.1225438354;-0.005526309000000001;-0.0168128331
-2105;phoenix;2016-10;7;412;-0.05385923519999999;0.04339805569999999;0.1199757309;-0.0009465986999999995;-0.011941739400000002
-2105;phoenix;2016-11;3;89;-0.050561898999999993;0.054831518999999995;0.111685398;-0.006853969000000001;-0.011460685
-2105;phoenix;2016-12;6;335;-0.0582985382;0.04862684080000001;0.1188656653;0.0007462529999999987;-0.018149237599999996
-2105;phoenix;2017-01;1;41;-0.028048786;0.035853595999999995;0.116585356;-0.017073117999999998;-0.010731685000000003
-2105;phoenix;2017-02;4;109;-0.0526606076;0.05449535589999999;0.1081651475;-0.007522903999999999;-0.0067889952
-2105;phoenix;2017-03;2;36;-0.07194443399999999;0.075277815;0.103611124;-0.0019444849999999993;-0.004722226
-2105;phoenix;2017-04;7;477;-0.05280920639999999;0.0453039743;0.1201887103;-0.004486364299999999;-0.0175681726
-2105;phoenix;2017-05;4;296;-0.0554729878;0.0426689066;0.1300676188;-0.0068581102;-0.0250000332
-2105;phoenix;2017-06;8;620;-0.060677431399999995;0.0412096508;0.13051615989999998;0.0008709591999999998;-0.025967773700000002
-2105;phoenix;2017-07;3;111;-0.06054056139999999;0.0584684666;0.1136036076;0.006306305;-0.014054052299999998
-2105;phoenix;2017-08;2;47;-0.067659622;0.06468090800000001;0.095957444;-0.005744729999999999;0.00957447
-2105;phoenix;2017-09;3;310;-0.06774184059999999;0.043838702;0.1251934868;0.002548384800000001;-0.022322528
-2105;phoenix;2017-10;6;470;-0.04263828099999999;0.0477872502;0.1184468042;-0.0040850899999999996;-0.016638301600000002
-2105;phoenix;2017-11;2;128;-0.049843834999999996;0.05359375;0.11921875;-0.011874999999999998;-0.008203125000000002
-2088;maven;2005-07;1;29;-0.08310357;0.037930980999999996;0.15344834300000001;0.008275843000000001;-0.048620716
-2088;maven;2006-05;11;1623;-0.07119535610000001;0.0412322578;0.1369623624;0.005280355800000001;-0.029211289300000005
-2088;maven;2006-06;3;315;-0.0810793602;0.046571387799999996;0.141904694;0.0064762021;-0.026698365900000007
-2088;maven;2006-07;1;259;-0.0896910232;0.0601157874;0.1394980211;0.022007697900000005;-0.0327026712
-2088;maven;2006-09;3;231;-0.040735917200000006;0.0219047484;0.131948059;-0.0022078019999999983;-0.023939398999999993
-2083;maven;2013-07;1;73;-0.052602741999999994;0.035479458;0.140684944;-0.008493159;-0.034794529000000005
-2083;maven;2017-05;2;272;-0.05852950479999999;0.034117653;0.1337132497;0.0032720596;-0.0287867707
-2074;groovy;2015-04;12;494;-0.07002029050000001;0.04461539920000002;0.1340485517;0.004493930499999998;-0.0233198154
-2074;groovy;2015-05;14;649;-0.052727268099999995;0.04024651640000001;0.1294915523;-0.004437603400000004;-0.0178120378
-2074;groovy;2015-06;40;2079;-0.06529097319999999;0.0476142279;0.12963921687000002;0.0027801872000000026;-0.020630089999999997
-2074;groovy;2015-07;16;1871;-0.03413150709999999;0.01928381834;0.13019776042;-0.023650493699999997;-0.019935869160000005
-2074;groovy;2015-08;1;39;-0.046666648000000005;0.018717919000000003;0.142051258;0.009230756000000001;-0.040512802
-2074;groovy;2015-09;16;539;-0.0675881525;0.04714286039999999;0.132634539;0.0018923862999999995;-0.0228386071
-2074;groovy;2015-10;34;1877;-0.05135862035;0.038300452650000004;0.1310549185;-0.0066009679;-0.02047952245
-2074;groovy;2015-11;26;2712;-0.03720132597;0.034398981749999995;0.11917035283;-0.005479350189999998;-0.01313052811
-2074;groovy;2015-12;15;705;-0.05600003060000001;0.040411358;0.1302553372;-0.005092202799999998;-0.0187376016
-2074;groovy;2016-01;24;854;-0.07162761620000001;0.048419178599999994;0.1307142816;-0.0029859536000000023;-0.019648714800000005
-2074;groovy;2016-02;17;1157;-0.05488332088;0.04463268722;0.1238201847;0.002152122259999999;-0.017830553900000004
-2074;groovy;2016-03;3;197;-0.06939084879999999;0.0497969386;0.1288832962;0.004416245999999999;-0.018172621200000003
-2074;groovy;2016-05;3;67;-0.053880636;0.040746316;0.14373135;-0.022985104;-0.031194048000000002
-2074;groovy;2016-06;1;41;-0.04902447199999999;0.054390245000000004;0.117560959;0.0031707389999999997;-0.019756084
-2074;groovy;2016-09;1;99;-0.06292931199999999;0.042828287;0.122020203;0.002323232999999999;-0.005757571999999999
-2074;groovy;2016-10;1;41;-0.008292672999999999;0.03780491;0.11609755;-0.034878082;-0.0007316970000000008
-2074;groovy;2016-11;2;70;-0.064142818;0.052142896999999994;0.131285643;-0.009285737999999998;-0.023571372
-2074;groovy;2016-12;1;52;-0.025769286000000002;0.030769278;0.118076937;-0.0026922450000000002;-0.020384622
-2069;maven;2007-02;5;160;-0.013999999999999995;0.030062500000000002;0.1108125;0.0004375000000000019;-0.007125000000000001
-2069;maven;2007-03;3;84;-0.010357095;0.033690482;0.11654762;-0.0038095329999999986;-0.010238083999999998
-2069;maven;2007-04;2;42;-0.005714209000000001;0.024999988;0.11;-0.0028571250000000003;0.0
-2069;maven;2008-01;1;112;-0.0524999231;0.0399107128;0.1274999261;0.007589291400000002;-0.024732081000000003
-2069;maven;2008-02;8;597;-0.0335510358;0.03370186080000001;0.12542713789999999;-0.009748750799999999;-0.0152596407
-2069;maven;2008-03;2;61;-0.017213040000000002;0.036721319;0.12065573;-0.010983611;-0.013770479000000002
-2069;maven;2008-04;1;57;-0.028947355;0.04192981999999999;0.114912287;-0.005438594000000001;-0.007719304999999999
-2069;maven;2008-05;1;141;-0.022269471999999995;0.019007096;0.138936124;-0.016737592;-0.028439677999999993
-2069;maven;2008-06;5;355;-0.038704199;0.041943652000000005;0.130028198;-0.012309865;-0.020929599999999996
-2069;maven;2009-03;2;71;-0.034507025000000004;0.05183096;0.106197185;-0.003380280000000002;-0.0030985900000000013
-2069;maven;2009-10;5;657;-0.0187671401;0.028249625500000004;0.1174429155;-0.0118417087;-0.0121765642
-2069;maven;2009-11;1;116;-0.054137902999999994;0.028793098200000006;0.1652586039;-0.0025862066999999983;-0.041982721599999995
-2069;maven;2010-01;1;40;-0.01975;0.0415;0.12275;0.0020000000000000018;-0.017000000000000005
-2069;maven;2010-04;2;123;-0.0327642638;0.0252032384;0.1441463548;-0.019918705000000002;-0.034065044600000004
-2069;maven;2010-06;1;41;-0.062926831;0.055609742;0.120731692;-0.008536594999999996;-0.0029268170000000026
-2069;maven;2010-10;1;24;-0.010833345;0.040416675;0.106249997;-0.012500005;0.003750003
-2056;cxf;2008-04;1;68;-0.080588254;0.059411784999999995;0.119705892;-0.0020588339999999985;-0.018823531
-2056;maven;2015-02;1;33;-0.10515143600000001;0.04666663600000001;0.151818118;0.015151515999999997;-0.059696923000000006
-2022;sqoop;2015-11;1;53;-0.03566033;0.043018912;0.111886779;0.008867990999999999;-0.009622629
-2015;bigtop;2013-03;2;134;-0.057537451899999995;0.047462739899999995;0.1285820815;-0.004776105599999999;-0.019776124
-2015;curator;2013-05;2;66;-0.043939359000000004;0.032727251000000006;0.120303033;-0.016363640000000002;-0.011060606
-2015;curator;2013-07;4;326;-0.067699404;0.0459509231;0.1339264086;0.002668703800000001;-0.025490818800000002
-2015;curator;2013-08;2;103;-0.0368931464;0.0466990454;0.1161165034;-0.0054369006;-0.008737855
-2015;curator;2013-09;1;12;-0.0033333079999999984;0.06250005;0.09499997;-0.036666664;0.0
-2015;curator;2014-01;1;104;-0.021442344;0.029999981400000004;0.120192313;-0.0004807819999999986;-0.016730771800000002
-2015;curator;2014-02;1;101;-0.0679208581;0.0388118941;0.122178236;0.0110891046;-0.015841596700000002
-2015;phoenix;2014-01;3;48;-0.04812507199999999;0.070416707;0.101458291;-0.021041699;0.001666673
-2015;phoenix;2014-02;9;487;-0.06291568300000001;0.045133463799999995;0.1334907305;-0.0080287454;-0.0244558296
-2015;phoenix;2014-03;1;99;-0.049797962;0.04383836700000001;0.12474745100000001;-0.0056565600000000014;-0.017373720000000002
-2015;phoenix;2014-04;1;12;-0.051666646;0.079166613;0.102500003;-0.034166629;0.007499997
-2015;phoenix;2014-05;1;182;-0.08807698770000001;0.0459890871;0.1344505265;0.0186264215;-0.036263711000000004
-2015;phoenix;2014-12;1;57;-0.063859719;0.04070175;0.142982516;-0.0071929820000000005;-0.031228121000000005
-2015;phoenix;2015-01;1;20;-0.10250000000000001;0.035;0.15450000000000003;-0.030999999999999996;-0.034
-2015;phoenix;2015-03;15;2148;-0.061531600109999994;0.051392036179999996;0.12905024255;-0.010912534869999999;-0.018198290460000002
-2015;phoenix;2015-04;3;202;-0.0589603497;0.052772318199999994;0.1267326873;-0.011534666199999995;-0.018069320299999997
-2015;phoenix;2015-05;9;740;-0.043162204999999995;0.0427432379;0.1246351618;-0.011310789399999998;-0.020621643600000003
-2015;phoenix;2015-06;1;50;-0.0434;0.04680000000000001;0.1198;-0.014999999999999998;-0.014600000000000002
-2015;phoenix;2015-11;4;726;-0.058305835099999995;0.04457301420000001;0.1299035168;-0.0014462824999999994;-0.023512338799999997
-2015;phoenix;2016-02;2;174;-0.06672406019999999;0.0516666637;0.1249424835;0.0031034297000000002;-0.0175287042
-2015;phoenix;2016-03;2;196;-0.03418367419999999;0.034897954800000006;0.1315815998;-0.0051020245999999995;-0.02596936
-2015;phoenix;2016-04;7;277;-0.045956665800000004;0.033032499599999994;0.1276172972;-0.011732847099999999;-0.022851959899999996
-2015;phoenix;2016-05;1;18;-0.060555552;0.058888922;0.118888896;-0.023888936;-0.011666676
-2015;phoenix;2016-06;1;29;-0.052758565;0.061379254;0.110000023;-0.010689644000000002;-0.004482752999999999
-2015;phoenix;2016-07;5;472;-0.051800872600000006;0.047966159;0.13042368;-0.00927971;-0.019999958399999993
-2015;phoenix;2016-08;1;88;-0.046250009999999994;0.05056813499999999;0.128181857;-0.0036363369999999977;-0.024545486000000002
-2015;phoenix;2016-11;2;482;-0.0628423844;0.04632779220000001;0.1280497882;0.0028008275000000016;-0.024398327199999997
-2015;phoenix;2016-12;1;133;-0.05443614200000001;0.039774452;0.131503716;0.00045112799999999964;-0.022631544
-2015;yetus;2016-03;7;666;-0.06569077499999999;0.046726763399999996;0.13292795159999998;-0.00160659;-0.024054086799999992
-1911;accumulo;2013-05;1;14;-0.11500016599999999;0.07071435;0.129285722;0.032857176;-0.026428582
-1911;bigtop;2014-04;1;144;-0.0783335372;0.05409732540000001;0.1291667106;0.021736179;-0.030694485999999997
