uid;project;month;email_count;word_count;openness;agreeableness;neuroticism;extraversion;conscientiousness;continent
-1672;logging-log4net;2004-01;;9;-10.443399999999999;11.5544;-2.5564;-3.3329999999999993;1.5554000000000001;
-1672;logging-log4net;2004-06;;886;-5.628699999999999;3.4858000000000002;2.5207000000000006;-0.2004999999999999;-3.0755999999999997;
-1672;logging-log4net;2004-09;;589;-7.374199999999998;4.391;3.189;0.5147;-3.2417000000000002;
-1672;logging-log4net;2005-03;;593;-5.1046;3.8707;2.3724;-0.1702999999999999;-3.3048;
-1672;maven;2012-09;;497;-3.8035999999999994;2.7036000000000007;3.0647;-0.1622;-3.3585000000000003;
-1672;maven;2012-10;;1374;-3.8770999999999995;3.3624;1.9608000000000003;-0.22019999999999987;-2.8377;
-1672;maven;2012-11;;77;-2.586;3.558;2.9552;-0.26039999999999985;-3.3638000000000003;
-1672;maven;2012-12;;492;-3.8827;3.2206000000000006;2.3649;-0.5504000000000001;-3.2278000000000002;
-1672;maven;2013-03;;86;-2.85;2.7442;1.1098000000000001;-0.22060000000000002;-2.0579;
-1672;maven;2013-05;;26;-3.7687;4.8852;2.1882;-0.23099999999999993;-2.8083;
-1672;maven;2013-07;;29;-3.0007;4.1389;1.2816999999999998;-1.3788;-1.7239;
-1672;maven;2017-01;;53;-7.5501000000000005;5.9427;2.6391000000000004;0.339;-2.5093;
-1672;maven;2017-03;;196;-6.4957;4.0545;2.3081000000000005;0.09180000000000012;-2.1369;
-1672;tapestry;2003-04;;130;-4.1627;3.8377999999999997;1.6892;0.007500000000000007;-2.409;
-1642;accumulo;2016-02;;25;-2.9199999999999995;5.16;-0.13;-1.1199999999999999;-0.2;
-1642;calcite;2016-04;;273;-6.247800000000001;4.4334;2.1052;-0.48399999999999993;-1.9756000000000002;
-1642;calcite;2016-05;;501;-6.713700000000001;3.3188;3.63;-0.3075;-3.7093;
-1642;calcite;2016-09;;143;-4.706899999999999;5.7771;0.6146999999999999;-0.742;-0.8258;
-1642;calcite;2016-12;;81;-4.7395;3.9007;1.4307000000000003;-1.7897999999999998;-1.3075999999999999;
-1642;calcite;2017-02;;212;-6.714499999999999;4.1378;2.7333;-0.6286;-2.8728000000000002;
-1642;calcite;2017-03;;13;-6.844100000000001;5.383000000000001;1.6480000000000001;0.0;-2.845300000000001;
-1642;calcite;2017-12;;12;-3.0819999999999994;2.6656;-0.8063;-0.6664;0.7497;
-1642;knox;2017-03;;22;-1.0907999999999993;1.9089;1.2917;-1.5453;0.27270000000000016;
-1642;knox;2017-05;;440;-5.4592;4.065300000000001;2.6208;-0.7940999999999997;-3.3323;
-1642;knox;2017-06;;91;-7.981500000000001;5.2224;2.2093;-0.14209999999999995;-2.7576000000000005;
-1642;knox;2017-10;;788;-8.3663;4.6349;3.5403000000000002;0.18839999999999993;-3.3353;
-1642;knox;2017-12;;113;-7.129500000000002;4.316099999999999;2.3819;-0.32859999999999984;-2.0519;
-1629;maven;2012-01;;691;-6.665699999999999;4.1813;2.294;-0.028699999999999958;-2.1859;
-1629;maven;2012-02;;12;-6.249099999999999;2.4157;1.3595;0.8330000000000001;-1.9992;
-1629;maven;2012-05;;119;-5.223999999999999;3.6624;2.8076999999999996;-0.7392000000000001;-2.8235;
-1629;maven;2012-08;;70;-2.8019999999999996;2.3880999999999997;2.3813;-2.2858999999999994;-2.4144;
-1629;maven;2012-11;;859;-6.7246;4.1941;2.3254;0.10689999999999988;-2.8947000000000003;
-1629;maven;2013-01;;338;-7.380499999999999;4.2307;3.8552999999999997;-0.02979999999999991;-3.4810000000000003;
-1629;maven;2013-11;;8;-9.5;6.5;2.235;3.125;-1.5;
-1629;maven;2014-10;;40;-7.075;7.3;2.66;-0.175;-1.1;
-1629;maven;2014-11;;60;-5.9018;3.8023000000000002;1.1281999999999999;1.2672;-2.2504;
-1629;maven;2014-12;;55;-5.585999999999999;3.5281;1.4757000000000005;0.4914;-2.4923;
-1629;maven;2015-07;;62;-9.290500000000002;4.5642;3.8519;-0.5645;-3.2089;
-1629;maven;2017-07;;562;-8.5959;4.3082;3.8297;0.048000000000000015;-3.886800000000001;
-1629;maven;2017-08;;14;2.0029000000000003;3.6425;-0.6051;-2.2146;0.9996;
-1629;maven;2017-10;;11;-12.1806;2.5452;5.8366999999999996;-1.9089;-7.272;
-1595;giraph;2012-05;;1380;-6.666899999999998;4.5213;2.0086000000000004;0.8665000000000002;-2.4397;
-1595;giraph;2012-06;;9;-13.4431;3.2218999999999998;7.3315;1.111;-8.2214;
-1595;giraph;2012-07;;15;-9.7364;7.934899999999999;-0.6236999999999999;3.6003;0.20010000000000006;
-1595;giraph;2012-08;;227;-6.8947;4.813199999999999;1.4569999999999999;1.0311;-2.7346;
-1595;giraph;2012-09;;22;-2.1381999999999994;2.8648999999999996;0.4736;-0.0900999999999999;-1.4537;
-1595;giraph;2012-11;;82;-13.268999999999998;5.5011;2.7683000000000004;1.9275999999999995;-4.0615;
-1595;giraph;2013-01;;327;-6.9456999999999995;3.8232;2.6857;-0.8602999999999998;-2.2829;
-1595;giraph;2013-02;;228;-5.386799999999999;4.2269000000000005;2.151;-0.16959999999999997;-2.2739000000000003;
-1595;giraph;2013-03;;393;-6.785100000000001;4.353300000000001;2.1606;1.1693000000000002;-2.4996;
-1595;giraph;2013-04;;563;-6.117800000000001;4.924099999999999;1.1755000000000002;0.8586999999999998;-1.6994000000000002;
-1595;giraph;2013-05;;109;-9.486600000000001;4.8534999999999995;3.1013;1.2922999999999998;-4.1655;
-1595;giraph;2013-06;;431;-2.9372999999999996;4.2551000000000005;0.04200000000000004;-0.07179999999999993;-1.2338;
-1595;giraph;2013-08;;21;-15.569999999999999;8.9517;1.6808;-0.2845999999999998;-0.09520000000000006;
-1595;giraph;2013-10;;215;-4.1267000000000005;3.9301;0.3773000000000002;1.5396999999999998;-2.0481;
-1595;giraph;2013-11;;139;-7.318999999999999;6.0224;-0.026100000000000012;2.0865;-1.6837;
-1595;giraph;2013-12;;5;-2.8000000000000007;5.4;0.7100000000000001;0.0;0.0;
-1595;giraph;2014-01;;294;-5.634199999999999;4.8223;-0.12119999999999986;1.258;-1.5095999999999998;
-1595;giraph;2014-02;;1212;-7.3445;4.372200000000001;1.6259000000000001;0.6029;-1.9448;
-1595;giraph;2014-03;;187;-8.8401;5.0185;1.6698000000000002;1.8227999999999998;-2.8793000000000006;
-1595;giraph;2014-04;;33;-10.211099999999998;8.0901;0.26150000000000007;5.151000000000001;-2.7573;
-1565;opennlp;2017-03;;238;-8.094299999999999;4.997999999999999;3.2739;0.9156000000000002;-2.8613;
-1565;opennlp;2017-05;;604;-4.661499999999999;4.258299999999999;1.5521;-0.3971999999999998;-2.032;
-1565;opennlp;2017-07;;214;-2.7022999999999993;4.6636999999999995;0.038000000000000034;-0.37170000000000025;-0.7330000000000001;
-1565;opennlp;2017-09;;250;-2.484;3.896000000000001;0.6660000000000001;-0.5519999999999995;-1.2000000000000002;
-1565;opennlp;2017-10;;226;-1.5199000000000003;3.7922;0.17579999999999996;-0.8555999999999997;-0.9461999999999999;
-1449;maven;2002-12;;179;-6.126799999999999;3.2781;3.4854999999999996;-0.8499999999999999;-3.5601;
-1449;maven;2003-01;;20;-6.75;5.25;-1.34;2.6500000000000004;-2.35;
-1449;maven;2003-02;;146;-2.9109;2.3036;0.9568000000000001;-0.04770000000000002;-2.0519000000000003;
-1449;maven;2003-03;;271;-4.652899999999999;3.8033;1.7171000000000003;-0.5127999999999999;-1.4440000000000002;
-1449;maven;2003-04;;265;-5.3869;4.2093;1.1126;0.2560000000000001;-1.2967;
-1449;maven;2003-07;;144;-7.2086;4.346899999999999;2.9104;0.4768999999999998;-2.3159;
-1449;maven;2005-03;;72;-5.8633;3.7797;3.36;-0.9016000000000001;-2.5694;
-1449;maven;2005-04;;947;-6.5361;3.2334;3.1310000000000002;-0.45640000000000003;-3.385;
-1397;maven;2004-07;;1049;-6.437300000000001;3.8322000000000003;2.8601;-0.3749;-2.9521;
-1397;maven;2004-08;;625;-8.1824;4.4064000000000005;2.438;0.8048;-2.3328;
-1397;maven;2004-10;;441;-9.759699999999997;5.162300000000001;3.0271;0.4621;-2.9610000000000003;
-1397;maven;2004-11;;340;-8.8785;5.025999999999998;2.5627;-0.7009000000000001;-2.4761;
-1397;maven;2005-04;;121;-6.512899999999998;2.5696;3.7717;0.009700000000000125;-4.356400000000001;
-1397;maven;2005-05;;212;-5.9655999999999985;4.2212;2.6712;0.08909999999999987;-2.6270000000000002;
-1397;maven;2005-06;;69;-5.7836;4.3919;2.0381;-0.39149999999999996;-3.3774;
-1397;maven;2005-08;;79;-3.749;4.4441;1.1873000000000002;0.2165000000000002;-1.8114;
-1397;maven;2005-10;;131;-5.7549;4.0827;2.6132;-0.6191;-2.3813;
-1397;maven;2005-12;;47;-6.790099999999999;4.917;0.7062;-0.25560000000000005;-1.0009000000000001;
-1397;maven;2006-01;;1223;-6.619199999999999;4.4619;2.6691;0.06959999999999997;-3.0656999999999996;
-1397;maven;2006-03;;229;-5.509200000000002;5.1344;1.2922000000000002;0.9479000000000003;-2.3954;
-1397;maven;2006-04;;264;-6.1396999999999995;4.0075;2.1989;-0.3176999999999999;-2.4972000000000003;
-1397;maven;2006-05;;1481;-5.540399999999999;4.3628;1.7284;-0.7868;-2.3028;
-1397;maven;2006-06;;2710;-6.8548;4.1102;2.4574;-0.33630000000000004;-2.7067;
-1397;maven;2006-07;;4742;-6.020899999999999;4.0061;1.9696;-0.06080000000000001;-2.3342;
-1397;maven;2006-08;;2059;-6.698199999999998;4.320600000000001;2.3806000000000003;-0.05009999999999999;-2.5257;
-1397;maven;2006-09;;725;-7.0276000000000005;4.2517000000000005;2.5238;-0.49250000000000005;-2.1742;
-1397;maven;2006-10;;706;-4.7473;4.344999999999999;1.2981000000000003;-0.22669999999999998;-2.0244;
-1397;maven;2006-11;;990;-6.797299999999998;4.7399000000000004;1.8995000000000002;0.2938;-2.4956;
-1397;maven;2006-12;;924;-6.422599999999998;4.3555;2.3058;0.058999999999999914;-2.6635999999999997;
-1397;maven;2007-01;;912;-7.7978000000000005;4.976499999999999;2.1113;0.4355999999999999;-2.6588000000000003;
-1397;maven;2007-02;;378;-7.837;4.718500000000001;2.3526;-0.16809999999999983;-2.136;
-1397;maven;2007-03;;1710;-6.854899999999999;4.6;1.8454000000000002;-0.39510000000000006;-1.7639;
-1397;maven;2007-04;;753;-6.2943999999999996;4.418;1.9903000000000002;-0.2859999999999999;-2.1268000000000002;
-1397;maven;2007-05;;346;-6.092799999999999;4.3159;1.9840000000000004;0.5079;-2.4476000000000004;
-1397;maven;2007-06;;1469;-7.1699;4.7807;1.8314000000000004;-0.07550000000000001;-2.0060000000000002;
-1397;maven;2007-07;;1190;-7.796799999999998;5.1063;1.9441000000000002;0.11719999999999997;-2.1815;
-1397;maven;2007-08;;1059;-8.196800000000001;5.182099999999999;2.2028000000000003;0.32720000000000005;-2.3357;
-1397;maven;2007-09;;1465;-7.4030999999999985;4.667100000000001;2.2423;0.1862;-2.647;
-1397;maven;2007-10;;483;-6.295;3.7654999999999994;2.3961;-0.6357999999999998;-2.3958;
-1397;maven;2007-11;;958;-7.3964;4.776499999999999;1.8915;-0.49429999999999996;-1.984;
-1397;maven;2007-12;;873;-5.6151;3.9536000000000002;1.7399;-0.2268;-2.4706;
-1397;maven;2008-01;;457;-7.793999999999999;5.0719;2.216;0.2119;-2.0076000000000005;
-1397;maven;2008-02;;1291;-7.821799999999999;5.190300000000001;2.1968;0.4302;-2.3249000000000004;
-1397;maven;2008-03;;1209;-6.342;4.486800000000001;1.6916000000000002;-0.020100000000000156;-2.3159;
-1397;maven;2008-04;;773;-6.3668;4.013699999999999;2.1982999999999997;-0.20989999999999995;-2.7128;
-1397;maven;2008-05;;634;-6.285699999999999;4.355200000000001;2.2211;-0.037599999999999884;-2.8226;
-1397;maven;2008-06;;1779;-6.343100000000001;4.5794;1.5523;0.013900000000000023;-1.9157000000000002;
-1397;maven;2008-07;;2551;-6.171600000000001;4.41;1.9296000000000002;-0.07210000000000007;-2.3328;
-1397;maven;2008-08;;1393;-5.4521999999999995;4.573200000000001;1.0789000000000004;0.17270000000000005;-1.4169;
-1397;maven;2008-09;;2044;-6.7875000000000005;4.563599999999999;2.2092000000000005;0.24929999999999994;-2.5434;
-1397;maven;2008-10;;27;-3.2222999999999997;3.371;0.5533000000000001;-0.5173000000000001;-1.7771000000000001;
-1397;maven;2008-11;;97;-4.1749;4.1343000000000005;0.4286;0.33109999999999995;-1.3092;
-1397;maven;2008-12;;82;-3.2935;5.281399999999999;-0.060799999999999965;0.20739999999999992;0.07229999999999992;
-1397;maven;2009-01;;272;-5.978999999999999;4.3008999999999995;2.4484;-0.35209999999999986;-3.1370999999999998;
-1397;maven;2009-02;;952;-6.436299999999999;4.5281;2.2767;0.024600000000000018;-2.1624999999999996;
-1397;maven;2009-03;;1076;-5.0927999999999995;4.1797;1.2717;0.23169999999999996;-1.9773;
-1397;maven;2009-04;;205;-5.667400000000001;3.7602000000000007;1.4023000000000003;-0.17320000000000002;-1.7709000000000001;
-1397;maven;2009-05;;531;-7.6892;4.9935;3.1263000000000005;0.15760000000000013;-3.2468000000000004;
-1397;maven;2009-06;;179;-7.3064;4.927699999999999;2.5120000000000005;-0.11169999999999991;-2.8873;
-1397;maven;2009-07;;1190;-4.604900000000001;4.2211;1.2151999999999998;-0.15829999999999972;-1.649;
-1397;maven;2009-08;;52;-12.1381;7.790899999999999;3.3781000000000003;2.3102;-2.4991000000000003;
-1397;maven;2009-10;;654;-7.0784;4.7490000000000006;2.5541;-0.14640000000000003;-2.8151;
-1397;maven;2009-11;;634;-6.0664;4.4409;1.5987000000000002;0.02460000000000008;-2.331;
-1397;maven;2009-12;;907;-5.673499999999999;4.486800000000001;1.4661000000000002;0.062400000000000025;-2.1507000000000005;
-1397;maven;2010-01;;759;-6.425000000000001;4.4213000000000005;1.7625000000000002;0.4003000000000001;-2.2514;
-1397;maven;2010-02;;346;-5.4738;3.7308;1.8759000000000001;-0.4587000000000001;-2.128;
-1397;maven;2010-03;;220;-6.4529999999999985;5.163399999999999;0.9107000000000001;0.7121999999999999;-2.0317999999999996;
-1397;maven;2010-04;;60;-5.5016;4.466600000000001;0.6438999999999998;1.0335999999999999;-1.6998000000000002;
-1397;maven;2010-05;;1132;-5.7242;4.1834;2.1970000000000005;-0.11889999999999995;-2.689;
-1397;maven;2010-06;;362;-4.701799999999999;4.628499999999999;0.6524000000000002;0.3505000000000001;-1.8335000000000004;
-1397;maven;2010-07;;207;-7.4696;5.6477;1.3760999999999997;0.2700999999999999;-2.2234999999999996;
-1397;maven;2010-08;;1912;-6.563400000000001;4.6967;1.8651000000000004;0.08620000000000017;-2.3424;
-1397;maven;2010-09;;545;-4.568299999999999;4.652900000000001;1.0203000000000002;-0.12410000000000006;-1.8403000000000003;
-1397;maven;2010-10;;475;-6.5667;4.882900000000001;1.9719000000000002;-0.15009999999999998;-1.9207;
-1397;maven;2010-11;;2388;-6.486900000000001;5.076100000000001;1.5457;0.31279999999999986;-2.2114000000000003;
-1397;maven;2010-12;;579;-6.856299999999997;4.3553999999999995;2.6312999999999995;-0.5276;-2.8931;
-1397;maven;2011-01;;776;-6.063700000000001;4.385199999999999;1.8678999999999997;0.2395000000000001;-2.379;
-1397;maven;2011-02;;1423;-6.171999999999999;4.879;1.3787;0.20389999999999991;-1.6986999999999999;
-1397;maven;2011-03;;1353;-7.0027;5.0824;2.1616;0.028400000000000175;-2.5816;
-1397;maven;2011-04;;1782;-5.914299999999999;4.1125;2.3978;-0.6432000000000001;-2.2196000000000002;
-1397;maven;2011-05;;966;-5.209;4.817;0.6281999999999999;0.14559999999999998;-1.1252;
-1397;maven;2011-06;;1096;-8.114499999999998;5.4981;2.5448;0.7948999999999999;-2.4741999999999997;
-1397;maven;2011-07;;1343;-7.4731999999999985;4.9862;1.8711;-0.036799999999999916;-1.9869000000000003;
-1397;maven;2011-08;;765;-5.426699999999999;4.0075;1.6838000000000002;-0.398;-2.1834000000000002;
-1397;maven;2011-09;;31;-12.518199999999998;8.3899;2.5928000000000004;2.8397;-3.2254000000000005;
-1397;maven;2011-10;;52;-2.9225000000000003;4.769399999999999;0.08920000000000006;-0.8075999999999999;-0.6521000000000001;
-1397;maven;2011-11;;271;-6.877999999999998;4.8728;2.3882000000000003;-0.7965999999999999;-2.2129;
-1397;maven;2011-12;;67;-4.6448;4.748100000000001;-0.2625999999999997;1.0759000000000003;-1.6279000000000001;
-1397;maven;2012-01;;1614;-6.5214;5.0436000000000005;1.4274000000000002;0.4129000000000001;-2.1032;
-1397;maven;2012-02;;1043;-3.8066;3.7749000000000006;0.8090999999999999;-0.16880000000000006;-1.5764999999999998;
-1397;maven;2012-03;;958;-8.4962;5.5709;2.4722;0.8994999999999997;-2.8975999999999997;
-1397;maven;2012-04;;799;-4.3189;4.6103;0.7292000000000001;0.05780000000000006;-1.3495000000000001;
-1397;maven;2012-05;;111;-1.5029;2.8995999999999995;0.1723;-0.19880000000000003;-1.6211;
-1397;maven;2012-07;;46;-9.4558;5.4559;2.4346;-2.6957999999999998;-1.2160999999999995;
-1397;maven;2012-08;;157;-5.959899999999999;4.770900000000001;1.1535000000000002;0.45300000000000007;-2.3994999999999997;
-1397;maven;2012-09;;1399;-6.7456;4.641800000000001;2.6658;-0.5337999999999999;-2.6930000000000005;
-1397;maven;2012-10;;917;-5.006099999999999;4.1896;1.7338;0.07480000000000002;-2.0187999999999997;
-1397;maven;2012-11;;1744;-7.025;5.068500000000002;1.7346;0.2668;-2.2074;
-1397;maven;2012-12;;314;-9.430100000000001;5.346900000000001;3.7508999999999997;0.21080000000000004;-3.0729999999999995;
-1397;maven;2013-01;;524;-6.599500000000001;4.4794;2.1141;-0.03679999999999997;-2.4764999999999997;
-1397;maven;2013-02;;171;-6.042399999999999;3.9711000000000003;2.8379;0.16810000000000003;-3.0794999999999995;
-1397;maven;2013-03;;73;-7.8912;5.7677;2.3157;0.28770000000000007;-1.7947000000000002;
-1397;maven;2013-06;;99;-7.2719999999999985;5.3631;2.3926;-0.9494;-2.2321;
-1397;maven;2013-07;;2216;-5.4792;4.795399999999999;1.3377000000000001;-0.21390000000000003;-1.7330999999999999;
-1397;maven;2013-08;;2785;-7.2761;4.836199999999999;2.2403;0.3462000000000002;-2.7228000000000003;
-1397;maven;2013-09;;304;-7.6914;4.924599999999999;2.1229;-0.10139999999999999;-2.4272;
-1397;maven;2013-10;;500;-8.14;5.132000000000001;3.0740000000000007;0.25999999999999995;-3.442;
-1397;maven;2014-02;;1161;-7.420899999999998;5.2321;1.9594;0.09920000000000002;-2.0427999999999997;
-1397;maven;2014-03;;932;-6.1462;3.6487000000000003;2.7777999999999996;0.00010000000000000286;-2.9991000000000003;
-1397;maven;2014-04;;346;-3.2940999999999994;3.6047;1.3778000000000001;-0.32849999999999996;-2.0518;
-1397;maven;2014-06;;131;-7.9231;4.585999999999999;3.6208;0.7381999999999999;-2.8392;
-1397;maven;2014-07;;257;-3.9810999999999996;4.0459000000000005;0.9555;-1.3678;-1.4145999999999999;
-1397;maven;2014-08;;174;-3.6109;3.7132;1.7918;-0.2414999999999999;-2.2046;
-1397;maven;2014-09;;869;-6.961099999999999;5.1271;2.2921;0.11519999999999994;-2.4438;
-1397;maven;2014-10;;326;-6.983;5.390700000000001;2.5748;0.4547999999999998;-2.6266000000000003;
-1397;maven;2014-11;;1078;-6.1219;4.5703;2.0040000000000004;-0.01340000000000005;-2.3274;
-1397;maven;2014-12;;331;-3.2516999999999996;4.969;1.0407000000000002;-0.3163999999999998;-1.5493000000000001;
-1397;maven;2015-01;;1020;-6.5611;5.0925;1.6982000000000002;-0.5060999999999999;-1.8769000000000002;
-1397;maven;2015-02;;612;-6.7915;4.184200000000001;2.361;-0.6374000000000001;-2.2558;
-1397;maven;2015-03;;952;-5.5487;4.991600000000001;1.5538999999999998;-0.08130000000000001;-1.7852999999999999;
-1397;maven;2015-05;;706;-6.9011000000000005;4.205800000000001;2.6991;-0.32889999999999997;-2.6933000000000007;
-1397;maven;2015-06;;439;-7.792000000000002;4.212200000000001;3.6335999999999995;-0.39799999999999985;-2.7861000000000002;
-1397;maven;2015-07;;534;-4.3224;3.8485999999999994;1.1777000000000002;-0.7574000000000001;-1.8243;
-1397;maven;2015-10;;82;-6.9902;5.903700000000001;1.3422;0.24399999999999994;-1.3176;
-1397;maven;2015-12;;177;-2.7687;4.0445;0.8650999999999999;-0.0008999999999999425;-1.5559999999999998;
-1397;maven;2016-01;;113;-6.376899999999999;4.555;3.7454;0.1690000000000001;-3.6620999999999997;
-1397;maven;2016-03;;23;-8.870899999999999;6.9142;2.2848;1.9575;-2.1313;
-1294;maven;2006-03;;102;-6.939199999999999;3.5965999999999996;3.2767;0.7742;-3.5879000000000003;
-1294;maven;2006-07;;210;-8.1621;5.3053;1.8580000000000003;1.1619;-2.7477;
-1294;maven;2007-01;;10;-15.200000000000001;5.300000000000001;3.0100000000000002;4.6;-5.3;
-1252;calcite;2015-02;;355;-5.6616;4.6728000000000005;1.7545;0.08350000000000005;-1.5291000000000001;
-1252;calcite;2015-03;;375;-7.1508;4.429900000000001;2.7564;0.15739999999999998;-2.0675000000000003;
-1252;calcite;2015-05;;17;-4.466799999999999;5.2332;1.1085000000000003;1.3523999999999998;-1.8816000000000002;
-1252;calcite;2015-06;;661;-6.9005;5.392500000000001;1.84;0.8517000000000002;-1.8587;
-1252;calcite;2015-07;;147;-6.649600000000001;4.3044;3.545300000000001;0.17680000000000007;-3.2651000000000003;
-1252;calcite;2015-08;;40;-7.125;4.85;1.7100000000000004;0.20000000000000018;-0.8999999999999999;
-1252;calcite;2015-09;;117;-7.2639;3.5023000000000004;3.2124;-0.5298999999999998;-2.4423;
-1252;calcite;2015-10;;135;-6.9541;3.7341;3.6649999999999996;-0.5625;-2.7041999999999997;
-1252;calcite;2015-11;;401;-7.7006000000000006;5.4834;2.3853000000000004;0.6999999999999998;-2.7534;
-1252;calcite;2016-01;;301;-4.453099999999999;3.3331999999999997;2.4424;-0.3821;-2.0274;
-1252;calcite;2016-02;;249;-8.3311;4.718;2.9607;0.7970999999999999;-2.9276;
-1252;calcite;2016-06;;196;-7.855599999999999;3.8352;2.507;0.8874000000000002;-3.4731000000000005;
-1252;calcite;2016-07;;58;-7.632800000000001;6.5145;0.9175;2.4295000000000004;-1.7062;
-1252;giraph;2013-08;;149;-9.2004;4.7639000000000005;4.2908;-0.7172000000000001;-3.1867;
-1252;giraph;2013-10;;852;-7.272699999999999;3.9777;3.740800000000001;-0.3045000000000001;-3.204;
-1252;samza;2014-11;;91;-4.032399999999999;2.6370999999999998;2.1862000000000004;0.3844;-3.7036000000000002;
-1252;samza;2015-01;;1239;-6.069800000000001;3.8994000000000004;2.5636;0.7741;-2.654;
-1252;samza;2015-02;;1212;-6.759300000000001;4.7296;1.7614;0.6574;-1.7863000000000002;
-1252;samza;2015-03;;864;-7.448599999999999;5.3127;2.1845000000000003;0.8579;-2.2854;
-1252;samza;2015-04;;1140;-8.259199999999998;5.169199999999999;2.6577;0.8016;-2.3047;
-1252;samza;2015-05;;1441;-7.998200000000001;4.7014000000000005;2.5109;0.8113;-2.5517000000000003;
-1252;samza;2015-06;;988;-6.9613999999999985;5.200100000000002;1.6603;1.0070000000000001;-2.0652;
-1252;samza;2015-08;;656;-5.840299999999999;4.3039000000000005;2.0752;0.4964;-1.9914999999999998;
-1252;samza;2015-09;;261;-5.8252;3.7609;2.4690000000000003;0.29979999999999996;-2.5162;
-1252;samza;2016-02;;184;-6.818100000000001;4.0159;1.4414;1.8045;-1.8482;
-1252;samza;2016-03;;53;-5.472199999999999;5.206799999999999;0.31720000000000004;-0.3588999999999999;-1.6965000000000001;
-1252;samza;2016-06;;27;-5.737;4.7757;0.9973;0.2590000000000001;-2.2951;
-1252;storm;2014-02;;366;-7.669699999999999;4.4424;2.6999000000000004;0.28369999999999984;-2.2179;
-1252;storm;2014-03;;114;-9.264699999999998;4.876100000000001;2.6365;0.8681;-3.0185999999999997;
-1252;storm;2014-04;;92;-10.6069;3.9233000000000002;3.9713000000000003;-0.022099999999999953;-4.382199999999999;
-1252;storm;2014-05;;25;-14.56;6.2;4.109999999999999;0.4000000000000002;-2.6;
-1252;storm;2014-07;;46;-6.086099999999998;3.3257;3.3475;-0.41309999999999997;-2.3024000000000004;
-1166;bigtop;2012-10;;13;-6.5365;5.2303;3.3398000000000003;-4.1537999999999995;-3.6912000000000007;
-1166;bigtop;2012-11;;25;-6.84;5.840000000000001;2.87;0.6799999999999999;-4.48;
-1166;bigtop;2013-07;;205;-8.4434;5.307400000000001;3.1629000000000005;1.1900999999999997;-3.5326;
-1166;bigtop;2014-04;;17;-7.644899999999999;3.9396;4.0509;1.5288;-3.7642999999999995;
-1166;oozie;2012-09;;732;-7.116199999999998;4.8071;1.7605000000000002;0.6133000000000001;-1.9784000000000002;
-1166;oozie;2012-10;;1488;-5.768999999999999;4.4877;1.3878000000000001;0.16749999999999998;-2.0727;
-1166;oozie;2012-11;;799;-6.491599999999999;4.797199999999999;1.2092;0.5240000000000002;-1.8314;
-1166;oozie;2012-12;;1689;-5.7881;4.446300000000001;1.5772;0.24560000000000004;-2.1474;
-1166;oozie;2013-01;;304;-7.041200000000002;4.0027;1.5475;0.7762;-3.2333;
-1166;oozie;2013-02;;1938;-6.4739;3.9022000000000006;2.3045;0.36730000000000007;-3.0893000000000006;
-1166;oozie;2013-03;;819;-5.1446000000000005;3.8007999999999997;1.3136;0.6132000000000001;-2.3679;
-1166;oozie;2013-04;;545;-5.6267999999999985;3.9865;1.3970000000000002;0.6417;-2.0379;
-1166;oozie;2013-05;;706;-8.2578;5.011699999999999;2.2355;0.8865999999999998;-2.452;
-1166;oozie;2013-06;;78;-7.1269;6.0258;0.8527000000000002;-0.5387999999999997;-1.8329;
-1166;oozie;2013-08;;1158;-7.282700000000001;4.8557;2.4253000000000005;0.6814999999999998;-2.6837999999999997;
-1166;oozie;2013-09;;387;-6.9887;4.0772;2.6201;0.1991;-2.8310000000000004;
-1166;oozie;2013-10;;179;-8.6844;5.2185;0.9974999999999999;0.6657000000000001;-2.1291;
-1166;oozie;2013-11;;183;-6.7989;4.727600000000001;1.4117000000000002;0.6951999999999999;-2.2755;
-1166;oozie;2013-12;;153;-6.7971;5.2229;0.5874000000000001;1.3984;-0.621;
-1166;oozie;2014-02;;86;-7.139099999999999;5.673500000000001;2.0416;0.30160000000000003;-2.3269;
-1166;oozie;2014-03;;39;-2.3573000000000004;3.6657000000000006;1.4420000000000002;-1.5896;-3.1267;
-1166;oozie;2014-04;;37;-7.0806000000000004;6.0261000000000005;1.3251000000000004;0.3239000000000002;-1.8097;
-1166;oozie;2014-05;;220;-9.226699999999997;5.4485;2.2241;0.7856000000000001;-2.3085000000000004;
-1166;oozie;2014-06;;14;-2.2127999999999997;5.9289000000000005;-1.1760999999999997;-1.8575999999999997;0.0;
-1166;oozie;2014-07;;29;-3.5513999999999997;7.482;-1.1310999999999998;-1.4833000000000003;0.0;
-1166;oozie;2014-08;;136;-5.636499999999999;3.9661;1.4274;0.25870000000000004;-1.8828000000000003;
-1166;oozie;2015-02;;27;-10.7392;6.073;0.5538;2.7040999999999995;-2.1849000000000003;
-1166;oozie;2015-03;;24;0.1251000000000011;2.6677;-2.099;-0.6664;0.37529999999999997;
-1166;oozie;2015-05;;61;-3.870399999999999;5.7061;0.32319999999999993;-1.0812000000000002;-1.394;
-1166;oozie;2016-03;;24;-7.8773;5.0017;2.3605;-1.8336000000000001;-2.9171;
-1166;oozie;2017-04;;70;-6.5304;4.0141;2.2975;0.0009000000000000674;-2.7013;
