4206;-1001325
-3307;-1001325
4761;-1001325
4766;-1001322
909521;-1001321
4765;-1001321
932716;4759
932716;-1001320
4759;-1001320
4758;-1001319
913680;-1001319
4758;-1001319
930517;-1001318
4757;-1001318
4755;-1001317
919023;-1001317
4753;-1001315
4734;-1001314
907063;-1001314
913657;-1001314
913658;-1001314
4734;-1001314
4752;-1001313
4747;-1001311
4811;-1001310
4717;-1001308
907167;-1001308
4739;-1001307
907759;-1001307
4735;-1001307
4741;-1001306
928154;3132
928154;-1001305
3132;-1001305
3134;-1001305
-926;-1001304
911866;4738
-926;-1001304
4738;-1001304
911866;-1001304
911867;-1001304
4737;-1001303
903387;4645
903387;-1001302
4645;-1001302
4733;-1001301
909145;4732
909145;-1001299
4732;-1001299
4729;-1001298
4736;-1001297
924708;4727
924708;-1001296
4727;-1001296
928127;-1001295
4726;-1001294
4730;-1001292
919477;-1001292
922372;4723
-599;-1001291
4801;-1001291
922372;-1001291
-599;-1001291
4720;-1001291
4723;-1001291
922236;-1001291
922237;-1001291
900694;-1001290
900718;-1001290
900719;-1001290
902242;4719
4719;-1001289
902242;-1001289
902228;-1001289
908465;-1001288
907493;-1001288
4718;-1001287
931237;4714
4714;-1001285
931237;-1001285
932902;4663
932902;-1001284
4663;-1001284
910218;-1001282
904816;-1001282
910218;-1001282
933648;-1001280
910568;4709
910288;-1001279
910568;-1001279
4709;-1001279
4708;-1001278
905838;-1001278
4706;-1001277
933909;-1001277
907428;4705
930172;-1001275
4705;-1001275
907428;-1001275
4704;-1001274
4703;-1001273
928291;-1001272
916745;4691
4691;-1001271
916745;-1001271
914397;4767
4771;-1001270
4784;-1001270
914397;-1001270
4767;-1001270
4686;-1001268
4680;-1001267
4676;-1001266
911637;-1001266
4682;-1001265
4681;-1001264
4698;-1001262
4707;-1001262
4698;-1001262
4672;-1001261
924283;-1001260
4669;-1001259
909464;-1001259
4669;-1001259
915208;-1001257
4658;-1001257
4654;-1001256
922378;-1001256
4654;-1001256
4655;-1001254
905548;4650
4650;-1001253
905548;-1001253
4648;-1001252
4648;-1001252
911089;-1001252
4653;-1001252
4679;-1001251
930738;-1001250
4647;-1001250
4641;-1001249
905340;-1001246
4692;-1001246
829;-1001246
4629;-1001244
903808;-1001243
4625;-1001243
904804;4596
-603;-1001242
904804;-1001242
-603;-1001242
925903;-1001242
4596;-1001242
4622;-1001240
4617;-1001239
937881;-1001238
-614;-1001238
4610;-1001237
922898;-1001237
922899;4642
4610;-1001237
4642;-1001237
921605;-1001237
-600;-1001237
921608;-1001237
921609;-1001237
921610;-1001237
922898;-1001237
922899;-1001237
937777;4611
937777;-1001236
4611;-1001236
918884;4612
917885;-1001235
918884;-1001235
4612;-1001235
917885;-1001235
907261;-1001235
902963;-1001234
902963;-1001234
-2308;-1001234
4605;-1001233
918447;-1001232
4606;-1001231
4609;-1001231
4607;-1001229
4603;-1001227
4597;-1001224
925430;-1001224
920066;-1001223
916091;-1001223
4589;-1001223
4588;-1001221
903075;-1001221
4582;-1001220
906671;-1001219
906672;-1001219
906673;-1001219
906674;-1001219
4584;-1001218
635;-1001218
925368;-1001217
4580;-1001217
913730;4573
913730;-1001216
4573;-1001216
4574;-1001215
936228;-1001214
4684;-1001214
936212;-1001214
4568;-1001214
4547;-1001213
900486;-1001212
900488;-1001212
900489;-1001212
505;-1001212
900475;-1001212
900399;4563
900400;-1001209
4563;-1001209
900399;-1001209
913629;-1001208
927439;4557
4557;-1001206
927439;-1001206
4530;-1001205
919734;-1001205
902672;-1001204
4555;-1001204
4545;-1001199
3413;3410
934272;-1001199
4545;-1001199
3410;-1001199
3413;-1001199
4558;-1001198
929587;4550
929587;-1001198
4558;-1001198
4550;-1001198
4548;-1001197
4548;-1001197
-342;-1001197
916341;-1001197
919670;-1001197
4538;-1001195
909137;-1001195
4538;-1001195
4535;-1001193
901554;-1001193
931961;4534
931961;-1001192
4534;-1001192
4533;-1001191
4529;-1001189
920670;-1001189
4528;-1001187
4525;-1001186
4514;-1001185
4523;-1001184
4520;-1001183
4517;-1001182
4515;-1001181
4504;-1001178
935972;-1001177
937532;-1001176
937532;-1001176
934862;-1001176
4485;-1001174
4486;-1001174
4524;-1001173
920685;-1001173
918934;-1001173
3097;-1001173
913238;4510
913238;-1001172
4483;-1001172
4510;-1001172
910792;4477
910792;-1001171
4477;-1001171
4473;-1001170
4473;-1001170
908199;-1001170
919251;-1001169
4469;-1001169
927085;-1001168
4461;-1001168
927086;-1001168
4916;-1001168
-36;-1001168
4462;4460
910617;4460
4460;-1001166
4462;-1001166
910615;-1001166
910616;-1001166
910617;-1001166
910511;4458
910716;4459
4458;-1001165
4459;-1001165
910511;-1001165
910716;-1001165
910717;-1001165
4450;-1001164
4450;-1001164
914877;-1001164
4454;-1001163
4455;-1001163
4457;4456
4662;4456
910680;4456
928269;4571
4456;-1001162
4777;-1001162
4457;-1001162
928269;-1001162
4662;-1001162
910680;-1001162
910681;-1001162
4571;-1001162
910679;-1001162
4453;-1001161
4527;4464
4453;-1001161
4527;-1001161
4464;-1001161
907762;-1001161
-612;-1001161
934296;3524
3524;-1001160
934296;-1001160
3516;-1001159
3512;-1001158
3515;-1001158
923758;-1001158
930825;-1001157
933578;3504
3504;-1001155
933578;-1001155
937440;-1001154
3529;-1001154
937440;-1001154
3529;-1001154
-820;-1001154
3475;-1001154
937439;-1001154
929957;-1001153
932700;-1001152
3466;-1001152
932700;-1001152
-801;-1001152
931208;-1001151
-813;-1001151
3484;-1001151
3489;-1001149
3530;-1001149
3467;-1001149
3536;-1001149
931155;-1001149
-812;-1001149
3543;-1001149
936721;3470
936721;-1001148
3470;-1001148
933233;-1001147
933234;-1001147
3471;-1001147
3463;-1001145
909458;-1001145
-799;-1001145
3463;-1001145
909458;-1001145
3451;-1001145
3465;-1001144
-815;-1001144
933343;-1001144
914923;3460
914923;-1001143
3460;-1001143
923655;3538
936351;3445
-818;-1001142
923655;-1001142
936351;-1001142
921194;-1001142
-818;-1001142
3538;-1001142
3445;-1001142
3509;-1001142
921183;-1001142
3531;-1001141
930709;-1001141
3531;-1001141
930711;-1001141
3537;-1001141
930709;-1001141
3446;-1001141
3447;-1001141
-809;-1001141
928886;-1001140
929002;-1001134
929003;-1001134
929004;-1001134
929005;-1001134
929006;-1001134
929007;-1001134
906226;-1001130
905872;-1001125
916700;-1001125
2343;-1001125
928235;-1001122
915714;-1001104
915714;-1001104
915719;-1001104
924313;-1001102
917485;-1001099
904301;-1001097
-2860;-1001094
900517;1819
900391;1817
-643;-1001093
900517;-1001093
900391;-1001093
900393;-1001093
914100;-1001093
1817;-1001093
1819;-1001093
-643;-1001093
921676;-1001089
911543;-1001081
2289;-1001075
2348;-1001073
924695;2347
2347;-1001072
924695;-1001072
2344;-1001070
2346;-1001069
905604;-1001069
2342;-1001068
2340;-1001063
906644;-1001060
2338;-1001058
3226;-1001055
923902;-1001055
2335;-1001055
902021;2337
2337;-1001051
902022;-1001051
902021;-1001051
2334;-1001048
919801;-1001047
919801;-1001047
2345;-1001047
929253;-1001046
2277;-1001046
2333;-1001043
927374;2331
2331;-1001039
927374;-1001039
906952;-1001038
913215;2339
2292;-1001035
913214;-1001035
2339;-1001035
-372;-1001035
2292;-1001035
913214;-1001035
913215;-1001035
915720;-1001028
925815;-1001025
922653;-1001024
2326;-1001020
2324;-1001018
-203;-1001015
915301;-1001015
905300;-1001014
2299;-1001010
2320;-1001007
900455;-1001002
2256;-1001001
901099;-1000998
901099;-1000998
901098;-1000998
901095;-1000998
705;-1000995
906363;-1000995
-2473;-1000995
2307;-1000994
930686;2308
2308;-1000993
930686;-1000993
2305;-1000984
906279;-1000982
905261;-1000980
2254;-1000979
2300;-1000976
2294;-1000973
2290;-1000972
2282;-1000968
2282;-1000968
913458;-1000968
2280;-1000967
902771;-1000967
2351;-1000964
936716;-1000964
2351;-1000964
2276;-1000963
2269;-1000962
932299;2310
2310;-1000961
932299;-1000961
2204;-1000961
2268;-1000961
-387;-1000961
2274;-1000960
2271;-1000958
2265;-1000957
2270;-1000956
2266;-1000953
2293;-1000952
2262;-1000952
2177;-1000951
916649;-1000950
2251;-1000950
917230;-1000950
2263;-1000950
2258;-1000949
934854;-1000948
-1000942;-1000948
934854;-1000948
2246;-1000948
2252;-1000946
2261;-1000946
2237;-1000944
2248;-1000943
921046;-1000943
2257;-1000941
2180;-1000939
2244;-1000938
2240;-1000936
909007;-1000934
2221;-1000930
917279;-1000930
2234;-1000929
2190;-1000924
2225;-1000923
2213;-1000918
2217;-1000917
3655;-1000917
2217;-1000917
925772;-1000917
925773;-1000917
902860;-1000917
2212;-1000915
2212;-1000915
921718;-1000915
921719;-1000915
921720;-1000915
921752;-1000915
2297;-1000914
2242;-1000911
2202;-1000909
928897;-1000907
2267;-1000907
927318;2287
928895;2198
928896;-1000907
928897;-1000907
928898;-1000907
928899;-1000907
928900;-1000907
928135;-1000907
2287;-1000907
2198;-1000907
927318;-1000907
929206;-1000907
2267;-1000907
-386;-1000907
928895;-1000907
2196;-1000906
924833;-1000905
2194;-1000904
2194;-1000904
920542;-1000904
904214;-1000901
2199;-1000901
2186;-1000898
2184;-1000895
2183;-1000894
-984;-1000894
2183;-1000894
2178;-1000892
907566;-1000891
927228;-1000891
907566;-1000891
921002;2175
921002;-1000890
2175;-1000890
2160;-1000889
2171;-1000888
919261;-1000888
2139;-1000887
2260;-1000886
2260;-1000886
2173;-1000886
2157;-1000885
901668;2172
2172;-1000884
901668;-1000884
2133;-1000883
2169;-1000882
918527;-1000882
918528;-1000882
-3006;-1000882
2169;-1000882
918522;-1000882
918527;-1000882
932665;2168
932665;-1000880
2168;-1000880
910473;-1000877
2166;-1000877
2153;-1000875
2162;-1000874
2152;-1000871
935624;-1000871
2152;-1000871
935624;-1000871
930314;-1000871
934637;-1000871
900079;-1000871
2159;-1000870
2150;-1000867
2146;-1000866
2147;-1000864
914450;-1000862
2145;-1000861
739;-1000861
2120;-1000860
2120;-1000860
911648;-1000860
936206;2144
2144;-1000859
936206;-1000859
2138;-1000858
902604;-1000857
2137;-1000857
-383;-1000857
902604;-1000857
902605;-1000857
2137;-1000857
2131;-1000856
2132;-1000855
928692;2125
928692;-1000850
2125;-1000850
934558;-1000848
2119;-1000847
2113;-1000846
2211;-1000846
2116;-1000846
-377;-1000846
2158;-1000846
916179;-1000846
916021;-1000846
2230;-1000846
915661;2115
-376;-1000845
2115;-1000845
-376;-1000845
915661;-1000845
915662;-1000845
915663;-1000845
2112;-1000844
906657;-1000843
4347;-1000843
906657;-1000843
4347;-1000843
923708;-1000843
-449;-1000843
916089;-1000842
917442;-1000840
4359;-1000837
4351;-1000835
930609;-1000833
4345;-1000833
4342;-1000832
4348;-1000830
4340;-1000830
906734;-1000830
4337;-1000829
909382;-1000829
4335;-1000828
917617;-1000828
910227;-1000828
4343;-1000828
913827;-1000827
913828;-1000827
390;-1000827
-439;-1000827
4394;-1000827
4336;-1000827
4377;-1000827
4382;-1000827
2039;-1000823
923432;-1000823
2039;-1000823
-337;-1000823
902576;-1000822
-1558;-1000822
902599;-1000822
927438;-1000821
2032;-1000821
928870;-1000821
900871;-1000821
928871;-1000821
927438;-1000821
2032;-1000821
-1569;-1000821
2025;-1000819
2046;-1000819
936519;-1000819
2030;-1000818
2027;2009
2009;-1000817
2027;-1000817
2020;-1000816
2021;-1000816
932934;-1000816
932936;-1000816
931660;-1000816
-1570;-1000816
2011;-1000815
918696;-1000815
2013;-1000815
2041;-1000815
2043;-1000815
2044;-1000815
916509;-1000815
926118;2036
2045;2036
-1571;-1000814
2035;2014
934081;-1000814
934082;-1000814
2022;-1000814
926118;-1000814
2045;-1000814
2035;-1000814
2036;-1000814
2037;-1000814
-1571;-1000814
2014;-1000814
1568;-1000812
-1566;-1000812
918628;-1000812
918629;-1000812
918630;-1000812
918631;-1000812
5041;-1000812
2034;-1000812
1620;-1000812
2038;-1000812
2007;-1000812
4989;-1000812
902476;-1000810
2104;-1000809
931643;-1000809
2103;-1000809
-238;-1000808
2100;-1000808
928537;-1000808
928538;-1000808
922053;-1000807
910349;-1000806
2094;-1000806
2095;-1000806
3032;-1000802
906727;-1000801
3018;-1000799
916219;-1000799
917004;-1000798
915313;-1000798
916532;-1000798
917019;-1000798
905939;3019
905892;-1000797
3019;-1000797
3023;-1000797
905939;-1000797
3012;-1000796
3029;-1000796
923007;-1000796
3008;-1000795
924799;-1000795
3014;-1000795
928650;-1000795
3054;-1000795
2992;-1000795
3026;-1000795
3061;-1000795
923960;-1000795
923965;-1000795
924798;-1000795
-769;-1000795
3001;-1000794
-760;-1000793
3084;-1000793
937229;-1000793
3056;-1000793
2995;-1000793
924309;-1000793
3063;-1000793
909274;2993
2993;-1000792
909274;-1000792
909275;-1000792
932069;2988
2988;-1000791
932069;-1000791
2985;-1000790
906113;-1000789
4380;-1000789
1375;-1000789
4232;-1000788
919944;-1000788
659;-1000788
2905;-1000788
1373;-1000788
920030;-1000788
-2017;-1000788
1384;-1000787
913751;-1000787
-617;-1000787
1384;-1000787
913751;-1000787
1372;-1000787
929309;-1000787
1282;-1000786
2726;-1000786
1294;-1000786
904883;-1000786
1367;-1000786
1788;-1000786
903194;1360
-223;-1000785
1360;-1000785
-223;-1000785
903194;-1000785
41;14
906618;14
-20;-1000784
906619;461
41;-1000784
-20;-1000784
461;-1000784
14;-1000784
906618;-1000784
906619;-1000784
917607;1452
915799;-1000783
221;-1000783
917607;-1000783
1452;-1000783
915799;-1000783
-2117;-1000783
221;-1000783
926818;-1000779
1476;-1000779
926479;-1000779
-935;-1000779
926381;-1000776
926382;-1000776
926383;-1000776
926780;-1000775
926698;-1000774
926699;-1000774
926704;-1000774
926705;-1000774
926706;-1000774
926707;-1000774
931277;-1000773
907599;-1000772
902208;-1000769
2819;-1000769
1422;-1000769
902844;-1000769
1414;-1000766
905468;-1000766
1414;-1000766
905998;-1000763
1407;-1000763
937168;-1000762
936020;1477
936021;-1000761
1477;-1000761
936020;-1000761
909689;-1000759
1470;-1000759
-2109;-1000759
1454;-1000759
909689;-1000759
1470;-1000759
927212;-1000755
936785;-1000754
913713;-1000753
913713;-1000753
-2812;-1000753
933591;1412
1430;1412
1400;-1000751
933590;-1000751
1412;-1000751
933591;-1000751
-2131;-1000751
1430;-1000751
1431;-1000751
1400;-1000751
933590;-1000751
1438;-1000751
935899;-1000750
929220;1419
929220;-1000749
1419;-1000749
925968;-1000748
3868;-1000747
3877;-1000745
925534;-1000745
907623;-1000744
3849;-1000741
907648;-1000739
907650;-1000739
911645;-1000739
-2161;-1000739
907664;-1000739
907482;-1000739
907646;-1000739
907647;-1000739
3769;-1000738
924297;3842
924297;-1000737
3842;-1000737
3836;-1000736
3832;-1000734
932362;3831
932362;-1000732
3831;-1000732
3806;-1000731
928954;-1000730
928930;-1000730
3821;-1000730
926523;-1000729
3820;-1000729
932795;3818
932795;-1000728
3818;-1000728
932794;-1000728
918075;-1000728
3749;-1000727
3838;-1000727
3816;-1000726
3850;-1000726
931779;-1000725
3815;-1000725
3814;-1000724
912586;-1000724
3814;-1000724
3770;-1000722
929235;-1000722
3803;-1000721
3835;-1000721
903339;-1000721
920924;3802
3802;-1000720
920924;-1000720
3800;-1000719
3792;-1000717
901619;-1000717
3799;-1000716
3798;-1000715
3797;-1000714
926133;-1000713
3845;-1000713
3795;-1000712
912872;-1000712
3782;-1000711
3787;-1000708
3773;-1000706
3953;-1000706
3773;-1000706
920487;-1000705
3775;-1000705
3781;-1000705
3779;-1000703
3774;-1000701
3811;-1000701
3771;-1000699
930518;3768
3768;-1000698
930518;-1000698
934093;3909
3714;-1000697
3876;-1000697
3909;-1000697
934093;-1000697
3863;-1000697
3857;3766
3857;-1000696
3766;-1000696
3764;-1000695
3762;-1000694
3761;-1000693
3761;-1000693
918297;-1000693
3760;-1000692
3759;-1000690
920993;3753
3753;-1000689
920993;-1000689
937625;-1000688
3748;-1000687
3747;-1000686
-2873;-1000685
905100;-1000685
3827;-1000685
3829;-1000685
3739;-1000685
-2876;-1000680
918066;1821
3742;1821
-2876;-1000680
918066;-1000680
1821;-1000680
3742;-1000680
3740;-1000678
3738;-1000676
3872;-1000675
3872;-1000675
3878;-1000675
3726;-1000675
3730;-1000674
3730;-1000674
-2660;-1000674
910221;-1000674
3729;-1000673
914795;-1000673
3723;-1000671
3720;-1000670
3718;-1000669
3711;-1000669
3717;-1000668
3833;-1000667
3833;-1000667
3703;-1000667
916660;3809
-2875;-1000665
3809;-1000665
-2875;-1000665
916660;-1000665
3704;-1000665
-2196;-1000664
900271;-1000664
3988;-1000664
3957;-1000664
3702;-1000664
3931;-1000664
920867;-1000662
3699;-1000662
3700;3698
3698;-1000661
3700;-1000661
1220;-1000660
913208;-1000660
-1404;-1000660
1220;-1000660
913382;-1000660
913208;-1000660
910837;-1000659
910837;-1000659
1341;-1000659
-468;-1000658
921526;1331
-468;-1000658
1331;-1000658
921526;-1000658
1337;-1000658
1328;-1000657
934890;-1000657
1325;-1000656
-1869;-1000655
902807;-1000655
2264;-1000654
921167;-1000653
932297;-1000651
715;-1000648
676;-1000648
933296;-1000646
933297;-1000646
-1096;-1000645
937152;-1000645
934184;-1000644
934184;-1000644
934193;-1000644
934194;-1000644
930297;-1000640
931670;-1000640
900161;-1000633
900161;-1000633
900162;-1000633
900402;-1000633
904050;-1000633
901341;-1000633
930763;-1000632
923248;-1000626
910331;-1000625
3199;-1000624
916488;-1000613
5003;-1000613
1582;-1000613
4921;-1000613
-1639;-1000613
1500;-1000613
921016;-1000610
908360;-1000609
904108;-1000608
933803;-1000607
4931;1510
-1651;-1000605
5009;1588
901238;1588
4931;-1000605
1510;-1000605
-1651;-1000605
5009;-1000605
1588;-1000605
901238;-1000605
901243;-1000605
905279;-1000603
909672;-1000602
-1615;-1000600
902862;1586
5007;1586
4951;1530
902862;-1000600
5007;-1000600
-1615;-1000600
1586;-1000600
4951;-1000600
1530;-1000600
4929;-1000599
1508;-1000599
-1628;-1000599
5031;-1000599
1610;-1000599
909628;-1000599
-1018;-1000597
923734;-1000595
907670;-1000593
1577;-1000592
921502;-1000592
4998;-1000592
925720;-1000587
5000;1579
-1635;-1000586
5000;-1000586
1579;-1000586
911632;-1000586
-1635;-1000586
908915;-1000581
908116;-1000581
908923;-1000581
908924;-1000581
908925;-1000581
908926;-1000581
908927;-1000581
923338;-1000577
4963;-1000576
4964;-1000576
1542;-1000576
1543;-1000576
930019;-1000572
931001;-1000571
4934;1513
4934;-1000569
1513;-1000569
921772;-1000569
921773;-1000569
-3011;-1000569
928358;-1000567
928359;-1000567
931994;-1000567
923276;-1000567
-1062;-1000567
926939;-1000567
926940;-1000567
-13;-1000566
903412;-1000566
903411;-1000566
936069;-1000563
935991;-1000562
937107;-1000558
933466;-1000557
240;-1000557
933466;-1000557
236;-1000555
233;-1000554
2957;-1000554
1455;-1000554
-145;-1000554
924019;-1000554
924020;-1000554
1499;-1000554
910714;-1000553
-2111;-1000553
905496;-1000553
910714;-1000553
900830;-1000553
232;-1000552
931707;-1000552
930039;-1000552
226;-1000551
929377;-1000551
783;-1000551
903666;-1000550
261;-1000550
239;-1000550
225;-1000549
914609;185
-2858;-1000548
914609;-1000548
914610;-1000548
914611;-1000548
903028;-1000548
-2858;-1000548
185;-1000548
931541;220
932813;-1000547
931540;-1000547
931541;-1000547
220;-1000547
216;-1000545
902300;-1000545
902301;-1000545
4357;-1000544
214;-1000544
-1887;-1000544
923969;-1000544
4357;-1000544
214;-1000544
211;-1000543
913452;-1000543
4229;206
901715;206
4229;-1000542
915050;-1000542
206;-1000542
901715;-1000542
195;-1000539
197;-1000539
195;-1000539
901926;194
901926;-1000538
194;-1000538
-3222;-1000537
916338;180
-3222;-1000537
208;-1000537
916338;-1000537
180;-1000537
916084;-1000537
925289;-1000536
192;-1000536
935552;228
935552;-1000535
228;-1000535
183;-1000534
922714;-1000534
923303;-1000534
183;-1000534
922714;-1000534
922715;-1000534
-1252;-1000534
182;-1000533
4640;4615
900298;4615
909427;-1000531
4640;-1000531
4615;-1000531
900298;-1000531
4590;-1000531
909427;-1000531
637;-1000529
923064;97
922310;-1000528
190;-1000528
97;-1000528
922310;-1000528
-3215;-1000528
923063;-1000528
923064;-1000528
190;-1000528
935475;173
935475;-1000527
173;-1000527
4449;-1000526
917667;-1000526
170;-1000526
-594;-1000526
785;-1000526
176;-1000525
-3218;-1000525
911327;-1000525
905756;169
907101;437
905757;463
931415;-1000524
169;-1000524
-21;-1000524
907101;-1000524
463;-1000524
437;-1000524
931415;-1000524
905756;-1000524
905757;-1000524
914111;-1000522
4630;-1000522
908107;-1000521
-2724;-1000521
161;-1000520
934977;-1000520
-2972;-1000520
2634;-1000520
2667;-1000520
813;-1000520
906263;-1000520
2652;-1000520
937253;-1000519
159;-1000519
928383;-1000518
153;-1000517
937763;-1000516
155;-1000516
144;-1000515
915256;-1000515
-3220;-1000515
150;-1000514
-610;-1000511
4643;42
138;42
936440;42
928385;-1000511
4643;-1000511
42;-1000511
138;-1000511
913521;-1000511
936440;-1000511
-610;-1000511
136;-1000509
1474;126
910134;126
-2110;-1000508
1474;-1000508
-2110;-1000508
910134;-1000508
910135;-1000508
126;-1000508
907697;-1000506
4587;-1000506
132;-1000506
131;-1000505
936991;-1000505
4893;4839
4897;-1000505
131;-1000505
4839;-1000505
-613;-1000505
4893;-1000505
936991;-1000505
917703;-1000502
120;-1000501
-3226;-1000500
900523;-1000500
4652;-1000500
4657;-1000500
118;-1000500
937736;-1000499
114;-1000499
937735;-1000499
-2152;-1000498
931455;111
256;-1000498
936008;-1000498
111;-1000498
-2152;-1000498
931455;-1000498
-3217;-1000497
906234;107
-3217;-1000497
906234;-1000497
107;-1000497
931210;-1000496
104;-1000495
900364;-1000495
900365;-1000495
912120;106
-3219;-1000494
106;-1000494
-3219;-1000494
912110;-1000494
912111;-1000494
912120;-1000494
934927;102
102;-1000493
934927;-1000493
98;-1000492
919486;-1000492
919487;-1000492
230;-1000491
915323;-1000491
915322;89
